inputName,size
11,6
19,11
12,19
38,3
81,25
5,23
40,8
70,16
23,2
72,20
79,8
78,21
87,4
6,19
68,11
69,16
1,24
45,3
33,13
15,24
93,24
24,5
25,25
26,21
48,24
71,26
76,7
7,3
50,12
22,8
4,22
32,17
77,3
91,13
42,15
13,26
41,18
55,12
31,2
66,23
65,6
62,14
21,22
95,6
84,19
58,20
64,22
83,2
94,6
0,18
99,4
96,9
67,12
61,3
43,11
2,7
54,12
30,14
59,17
85,7
74,8
90,12
18,22
52,17
44,9
17,18
36,22
49,4
86,4
37,9
56,6
63,23
35,16
97,5
75,22
57,17
88,23
10,17
53,16
8,6
39,13
47,21
60,26
89,19
51,24
14,26
28,11
16,6
34,12
82,8
46,9
27,11
20,15
9,15
92,6
3,13
98,24
29,7
80,16
73,14
