inputName,size
11,22
19,4
12,8
38,7
81,22
5,7
40,24
70,2
23,23
72,12
79,3
78,21
87,19
6,6
68,18
69,11
1,5
45,4
33,12
15,18
93,16
24,13
25,13
26,21
48,6
71,3
76,4
7,17
50,14
22,2
4,10
32,20
77,2
91,8
42,24
13,13
41,8
55,7
31,10
66,6
65,21
62,26
21,22
95,25
84,2
58,3
64,8
83,2
94,8
0,9
99,3
96,9
67,25
61,25
43,14
2,6
54,18
30,18
59,12
85,17
74,15
90,13
18,20
52,4
44,20
17,18
36,4
49,2
86,3
37,17
56,9
63,8
35,24
97,16
75,13
57,6
88,14
10,9
53,11
8,4
39,21
47,12
60,20
89,26
51,21
14,12
28,26
16,21
34,20
82,4
46,24
27,2
20,13
9,19
92,7
3,8
98,9
29,25
80,4
73,22
