inputName,size
11,11
19,14
12,9
38,31
81,11
5,21
40,15
70,15
23,23
72,9
79,14
78,31
87,19
6,14
68,31
69,14
1,11
45,21
33,23
15,21
93,23
24,16
25,21
26,14
48,31
71,11
76,14
7,19
50,15
22,9
4,16
32,9
77,19
91,11
42,9
13,23
41,11
55,21
31,11
66,14
65,21
62,9
21,11
95,21
84,16
58,31
64,16
83,23
94,16
0,15
99,14
96,14
67,19
61,11
43,23
2,9
54,16
30,15
59,14
85,21
74,16
90,15
18,31
52,9
44,16
17,19
36,14
49,14
86,14
37,19
56,14
63,23
35,21
97,19
75,21
57,19
88,31
10,15
53,23
8,31
39,14
47,19
60,15
89,14
51,11
14,16
28,31
16,14
34,16
82,9
46,14
27,19
20,15
9,14
92,9
3,23
98,31
29,14
80,15
73,23
