11,-17854.0,-19796.0,13874.0,31900.0,-26270.0,30628.0,14556.0,-23678.0,-25908.0,4741.0,31748.0,-4822.0,-24410.0,-21098.0,13108.0,-2736.0,15747.0,18747.0,1828.0,28190.0,14925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,-25027.0,-26331.0,-22285.0,17138.0,11787.0,-706.0,10763.0,-14568.0,-20595.0,-17100.0,26311.0,1044.0,-4532.0,-22134.0,25940.0,-27490.0,31643.0,24005.0,25474.0,13855.0,-24411.0,7143.0,494.0,21497.0,9809.0,21078.0,-11458.0,4796.0,-28934.0,-14035.0,-16094.0,0.0
12,10926.0,19011.0,8798.0,4518.0,24632.0,30538.0,-18077.0,-10995.0,19345.0,12166.0,-11728.0,17897.0,17074.0,-13034.0,16971.0,-32737.0,13410.0,32140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,28038.0,-4910.0,-23409.0,-734.0,-18020.0,26028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,-30794.0,-2974.0,-6038.0,16834.0,25798.0,-31861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,4555.0,-25615.0,21526.0,1485.0,29557.0,-16993.0,7725.0,18955.0,3264.0,15256.0,6135.0,25357.0,4000.0,12415.0,5878.0,28797.0,17565.0,-30799.0,-24558.0,-31019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,4824.0,6134.0,-7818.0,-19701.0,-7010.0,-19768.0,-1680.0,26309.0,-21212.0,16676.0,-31906.0,-32702.0,-7344.0,15077.0,-18696.0,28067.0,-14408.0,17812.0,-10968.0,25934.0,29902.0,-14481.0,10133.0,-5947.0,-7942.0,-25135.0,0.0,0.0,0.0,0.0,0.0,0.0
70,-19524.0,-15119.0,-30817.0,-12213.0,28063.0,21283.0,2154.0,-22667.0,21001.0,4538.0,-5568.0,-14807.0,-8171.0,15107.0,14447.0,-30406.0,-19002.0,-24619.0,25057.0,1788.0,29425.0,-15524.0,-30286.0,-17263.0,-12015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,-24219.0,12150.0,24988.0,-20259.0,-16806.0,-13294.0,-8677.0,17885.0,10808.0,-3876.0,-23076.0,-15383.0,-12477.0,31928.0,781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,28065.0,-5588.0,29656.0,-2992.0,11016.0,-9638.0,15719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,-12391.0,-20047.0,30992.0,9654.0,10628.0,23624.0,22103.0,22473.0,5534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,9105.0,-19512.0,22094.0,-12691.0,-13529.0,9386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,-11019.0,-6438.0,-25823.0,30889.0,6709.0,-27267.0,-25723.0,-25389.0,-28001.0,-5520.0,2662.0,17668.0,15655.0,30445.0,-7787.0,25639.0,-23183.0,28119.0,12037.0,3770.0,-21930.0,8052.0,586.0,-23751.0,7394.0,-30823.0,12183.0,-8163.0,27379.0,-30390.0,5322.0,-2959.0
6,14502.0,-482.0,-7069.0,-20338.0,4966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,-4963.0,-24728.0,5897.0,-32682.0,18619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,-28122.0,13779.0,22416.0,-29251.0,4728.0,-6508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-2479.0,27945.0,28820.0,28993.0,-21231.0,-11122.0,-3011.0,1368.0,9814.0,-26016.0,-14381.0,-3300.0,-15011.0,23000.0,28505.0,19350.0,25188.0,22554.0,24709.0,-22682.0,-14186.0,3974.0,32145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,-8796.0,-30641.0,-13397.0,20258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,18091.0,13837.0,9145.0,-27083.0,-6514.0,32665.0,31981.0,-22931.0,3430.0,26368.0,8989.0,-7738.0,5255.0,-22324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
