inputName,size
11,21
19,31
12,18
38,6
81,6
5,20
40,26
70,25
23,15
72,7
79,9
78,6
87,32
6,5
68,5
69,6
1,23
45,4
33,14
15,9
93,16
24,23
25,22
26,7
48,25
71,24
76,10
7,2
50,21
22,26
4,7
32,16
77,25
91,30
42,22
13,12
41,30
55,4
31,29
66,17
65,14
62,21
21,14
95,23
84,4
58,2
64,2
83,7
94,27
0,6
99,32
96,5
67,24
61,30
43,28
2,15
54,19
30,30
59,7
85,17
74,31
90,20
18,32
52,32
44,26
17,13
36,25
49,13
86,22
37,14
56,7
63,27
35,23
97,19
75,27
57,20
88,27
10,26
53,20
8,23
39,17
47,2
60,23
89,10
51,22
14,10
28,31
16,32
34,17
82,25
46,27
27,14
20,16
9,4
92,12
3,19
98,15
29,15
80,17
73,23
