id,clockCycles,assemblyInstr,Cache,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,8797,8797,"['974836', '8857089', '128382', '1110559', '65419', '552778', '569134', '49.897', '12626732', '0', '3893987', '0', '162556', '0', '0', '4.175']",2225,6867,5710,5778,100.00,100.00,87.50,100.00,3.954,1.281,1.541,1.522
values_19,14949,14949,"['983652', '8860515', '129484', '1110975', '65891', '552799', '569354', '49.876', '12644554', '0', '3900138', '0', '163769', '0', '0', '4.199']",4016,12312,10197,10289,100.00,100.00,87.50,100.00,3.722,1.214,1.466,1.453
values_12,4432,4432,"['968996', '8855128', '127652', '1110299', '65340', '552743', '569033', '49.928', '12613896', '0', '3889621', '0', '161752', '0', '0', '4.159']",1017,3101,2584,2622,100.00,100.00,87.50,100.00,4.358,1.429,1.715,1.690
values_38,954,954,"['957656', '8845166', '126231', '1109046', '65015', '552276', '568444', '49.972', '12589260', '0', '3881144', '0', '160956', '0', '0', '4.147']",38,87,76,81,100.00,100.00,87.50,100.00,25.105,10.966,12.553,11.778
values_81,10314,10314,"['976740', '8857563', '128620', '1110620', '65469', '552767', '569148', '49.888', '12631286', '0', '3895504', '0', '162853', '0', '0', '4.181']",2584,8162,6783,6845,100.00,100.00,87.50,100.00,3.991,1.264,1.521,1.507
values_5,3161,3161,"['967204', '8854558', '127428', '1110233', '65202', '552807', '569006', '49.934', '12610202', '0', '3888351', '0', '161539', '0', '0', '4.154']",656,1998,1667,1693,100.00,100.00,87.50,100.00,4.819,1.582,1.896,1.867
values_40,12355,12355,"['979788', '8858851', '129001', '1110767', '65799', '552789', '569298', '49.895', '12637128', '0', '3897544', '0', '163266', '0', '0', '4.189']",3213,10001,8296,8370,100.00,100.00,87.50,100.00,3.845,1.235,1.489,1.476
values_70,9556,9556,"['976012', '8857561', '128529', '1110604', '65580', '552777', '569184', '49.902', '12628894', '0', '3894745', '0', '162728', '0', '0', '4.178']",2454,7566,6283,6351,100.00,100.00,87.50,100.00,3.894,1.263,1.521,1.505
values_23,938,938,"['957640', '8845166', '126229', '1109046', '65015', '552276', '568443', '49.972', '12589210', '0', '3881128', '0', '160953', '0', '0', '4.147']",35,74,65,70,100.00,100.00,87.50,100.00,26.800,12.676,14.431,13.400
values_72,3955,3955,"['968188', '8854800', '127551', '1110272', '65244', '552736', '568995', '49.925', '12612558', '0', '3889145', '0', '161652', '0', '0', '4.156']",876,2648,2217,2261,100.00,100.00,87.50,100.00,4.515,1.494,1.784,1.749
