inputName,size
11,5
19,2
12,25
38,31
81,8
5,18
40,30
70,15
23,18
72,14
79,9
78,17
87,16
6,26
68,13
69,27
1,3
45,26
33,8
15,18
93,26
24,3
25,4
26,2
48,28
71,29
76,24
7,10
50,15
22,3
4,19
32,9
77,20
91,8
42,16
13,30
41,18
55,2
31,29
66,13
65,12
62,30
21,19
95,23
84,19
58,11
64,15
83,18
94,27
0,20
99,12
96,14
67,31
61,12
43,23
2,28
54,5
30,3
59,3
85,7
74,11
90,21
18,14
52,15
44,19
17,18
36,20
49,18
86,9
37,18
56,16
63,25
35,5
97,27
75,11
57,14
88,12
10,30
53,5
8,29
39,3
47,20
60,10
89,11
51,13
14,25
28,10
16,7
34,3
82,30
46,3
27,3
20,23
9,25
92,24
3,23
98,19
29,22
80,11
73,15
