inputName,size
11,23
19,10
12,18
38,4
81,23
5,17
40,10
70,10
23,17
72,18
79,10
78,4
87,16
6,12
68,4
69,10
1,23
45,17
33,17
15,17
93,17
24,23
25,17
26,12
48,4
71,23
76,12
7,16
50,10
22,18
4,23
32,18
77,16
91,23
42,18
13,17
41,23
55,17
31,23
66,12
65,17
62,18
21,23
95,17
84,23
58,4
64,23
83,17
94,23
0,10
99,10
96,12
67,16
61,23
43,17
2,18
54,23
30,10
59,10
85,17
74,23
90,10
18,4
52,18
44,23
17,16
36,12
49,10
86,12
37,16
56,12
63,17
35,17
97,16
75,17
57,16
88,4
10,10
53,17
8,4
39,10
47,16
60,10
89,10
51,23
14,23
28,4
16,12
34,23
82,18
46,12
27,16
20,10
9,10
92,18
3,17
98,4
29,10
80,10
73,17
