inputName,n
11,22
19,22
12,22
38,28
81,13
5,15
40,8
70,6
23,11
72,6
79,6
78,6
87,13
6,15
68,5
69,5
1,15
45,8
33,28
15,22
93,32
24,11
25,11
26,11
48,8
71,6
76,6
7,15
50,4
22,11
4,15
32,28
77,6
91,32
42,8
13,22
41,8
55,4
31,28
66,5
65,5
62,5
21,11
95,32
84,13
58,4
64,5
83,13
94,32
0,15
99,32
96,32
67,5
61,5
43,8
2,15
54,4
30,28
59,4
85,13
74,6
90,32
18,22
52,4
44,8
17,22
36,28
49,8
86,13
37,28
56,4
63,5
35,28
97,32
75,6
57,4
88,13
10,22
53,4
8,15
39,28
47,8
60,5
89,13
51,4
14,22
28,11
16,22
34,28
82,13
46,8
27,11
20,11
9,15
92,32
3,15
98,32
29,11
80,13
73,6
