inputName,size
11,3
19,7
12,13
38,13
81,3
5,23
40,19
70,19
23,7
72,13
79,7
78,13
87,13
6,6
68,13
69,7
1,3
45,23
33,7
15,23
93,7
24,22
25,23
26,6
48,13
71,3
76,6
7,13
50,19
22,13
4,22
32,13
77,13
91,3
42,13
13,7
41,3
55,23
31,3
66,6
65,23
62,13
21,3
95,23
84,22
58,13
64,22
83,7
94,22
0,19
99,7
96,6
67,13
61,3
43,7
2,13
54,22
30,19
59,7
85,23
74,22
90,19
18,13
52,13
44,22
17,13
36,6
49,7
86,6
37,13
56,6
63,7
35,23
97,13
75,23
57,13
88,13
10,19
53,7
8,13
39,7
47,13
60,19
89,7
51,3
14,22
28,13
16,6
34,22
82,13
46,6
27,13
20,19
9,7
92,13
3,7
98,13
29,7
80,19
73,7
