inputName,size
11,9
19,30
12,12
38,8
81,23
5,8
40,7
70,11
23,17
72,13
79,9
78,15
87,24
6,23
68,23
69,10
1,28
45,4
33,13
15,10
93,28
24,19
25,12
26,12
48,3
71,7
76,24
7,2
50,23
22,18
4,25
32,19
77,29
91,23
42,17
13,15
41,5
55,3
31,24
66,31
65,31
62,23
21,8
95,27
84,31
58,32
64,26
83,17
94,14
0,21
99,26
96,4
67,8
61,18
43,12
2,10
54,15
30,18
59,11
85,5
74,25
90,9
18,24
52,23
44,7
17,26
36,15
49,28
86,17
37,4
56,12
63,23
35,9
97,18
75,20
57,30
88,13
10,27
53,22
8,2
39,4
47,24
60,26
89,31
51,30
14,25
28,14
16,2
34,30
82,8
46,13
27,8
20,14
9,30
92,18
3,28
98,25
29,23
80,2
73,31
