inputName,size
11,21
19,24
12,24
38,10
81,15
5,23
40,28
70,24
23,10
72,7
79,11
78,12
87,30
6,15
68,9
69,21
1,3
45,21
33,27
15,3
93,27
24,5
25,19
26,28
48,25
71,4
76,27
7,14
50,5
22,8
4,8
32,4
77,32
91,12
42,19
13,14
41,18
55,27
31,24
66,31
65,9
62,15
21,27
95,5
84,2
58,18
64,29
83,25
94,9
0,10
99,4
96,17
67,8
61,17
43,15
2,9
54,7
30,7
59,17
85,19
74,2
90,2
18,25
52,17
44,20
17,2
36,17
49,25
86,12
37,27
56,16
63,23
35,27
97,9
75,3
57,3
88,20
10,16
53,12
8,13
39,29
47,5
60,19
89,31
51,7
14,22
28,32
16,18
34,14
82,12
46,24
27,16
20,12
9,21
92,27
3,3
98,7
29,23
80,30
73,7
