inputName,n
11,24
19,15
12,27
38,57
81,60
5,19
40,8
70,116
23,5
72,53
79,48
78,69
87,42
6,8
68,93
69,100
1,70
45,95
33,96
15,105
93,105
24,112
25,75
26,33
48,42
71,13
76,113
7,6
50,109
22,84
4,58
32,11
77,77
91,58
42,58
13,50
41,5
55,65
31,97
66,74
65,14
62,54
21,126
95,89
84,19
58,45
64,16
83,18
94,102
0,3
99,6
96,53
67,53
61,87
43,32
2,86
54,37
30,8
59,34
85,94
74,48
90,19
18,35
52,23
44,49
17,102
36,114
49,120
86,18
37,120
56,105
63,98
35,43
97,102
75,73
57,58
88,125
10,95
53,38
8,97
39,119
47,69
60,37
89,42
51,57
14,57
28,15
16,73
34,99
82,32
46,66
27,109
20,35
9,120
92,82
3,12
98,34
29,121
80,68
73,124
