inputName,size
11,22
19,5
12,7
38,24
81,8
5,3
40,16
70,21
23,14
72,19
79,26
78,25
87,6
6,23
68,14
69,17
1,25
45,17
33,3
15,3
93,7
24,17
25,3
26,9
48,24
71,24
76,7
7,12
50,17
22,14
4,20
32,19
77,7
91,25
42,14
13,14
41,25
55,9
31,23
66,24
65,8
62,24
21,22
95,4
84,14
58,6
64,25
83,24
94,15
0,14
99,4
96,17
67,15
61,17
43,8
2,19
54,2
30,25
59,5
85,22
74,19
90,20
18,5
52,2
44,4
17,6
36,24
49,9
86,15
37,18
56,12
63,19
35,17
97,19
75,16
57,12
88,7
10,25
53,5
8,17
39,26
47,10
60,8
89,19
51,11
14,9
28,21
16,2
34,6
82,13
46,6
27,19
20,25
9,26
92,9
3,9
98,22
29,2
80,10
73,20
