inputName,n
values_11,1596426624
values_19,1209575090
values_12,1335523848
values_38,557804476
values_81,387588364
values_5,434725898
values_40,1444734427
values_70,1332463650
values_23,461599659
values_72,831400278
values_79,1950114605
values_78,1818448102
values_87,1030301818
values_6,296391073
values_68,756513116
values_69,2141566087
values_1,1330510737
values_45,1091311906
values_33,850305169
values_15,642755113
values_93,1591831348
values_24,2026488679
values_25,1003081434
values_26,349161778
values_48,411886072
values_71,1484994630
values_76,1140586774
values_7,2091377481
values_50,1921988791
values_22,433038582
values_4,54567211
values_32,703993169
values_77,1183865201
values_91,1471299797
values_42,1825373786
values_13,1925796808
values_41,1386781924
values_55,876595608
values_31,460424507
values_66,111777827
values_65,360838166
values_62,379106023
values_21,1499000044
values_95,1278714778
values_84,873464699
values_58,232285832
values_64,1378756116
values_83,2108704473
values_94,686007730
values_0,88615882
values_99,1747633911
values_96,2084291453
values_67,1485776569
values_61,1368888783
values_43,1001905567
values_2,1713465493
values_54,1081902086
values_30,254447220
values_59,36950343
values_85,2125584429
values_74,869979654
values_90,853416895
values_18,1465166266
values_52,1249315640
values_44,872172788
values_17,632119234
values_36,219481260
values_49,262857127
values_86,2026483014
values_37,271819329
values_56,1949495096
values_63,547375546
values_35,1256277125
values_97,1957543589
values_75,1929567152
values_57,219261745
values_88,547304870
values_10,406337414
values_53,1867120891
values_8,477467398
values_39,696673789
values_47,735389582
values_60,1178256067
values_89,449674798
values_51,1283189682
values_14,493906320
values_28,1350202194
values_16,1320721362
values_34,914708640
values_82,850343852
values_46,419076900
values_27,1949864011
values_20,484915380
values_9,688776443
values_92,1611786824
values_3,959951703
values_98,663236793
values_29,837686500
values_80,86795399
values_73,907909005
