inputName,size,a[size]
values_11,11,"{494802956, 611050768, 1549598804, -1856241154, -2019327871, -326000587, 1171646392, 1660889409, -402421401, -104021661, -1644296387"
values_19,21,"{-138092681, 146059179, 1089116890, 1178254425, -1233401502, -1092206142, 718490088, -274973308, 933712406, 1914903767, -327964636, 1406123086, -482410611, -1471406794, 406477924, 1037576622, -1455211300, -704016695, -1841691204, 416210054, 326804254"
values_12,9,"{1231869410, 1398575845, 1738940941, 1604103958, 810380357, 465954594, -1281673978, 1807499307, 496684573"
values_38,23,"{-180096332, 1588626810, 1006867150, 230846750, -1223376952, 874659814, 297841811, -1713486446, 992315356, 369113809, -1170180292, 43713673, 864621506, 1443144224, -1834377380, 1262066455, -348358407, -1160068184, -1070726120, 1539775779, 1692065493, -1800615523, -793048587"
values_81,27,"{1320826840, 200347358, 55751535, 39625792, 1664617231, -1192179431, 618357408, -1443820878, 1806136140, -744534641, -1203640915, 1314578859, -1921006604, 978222266, -990687461, -847949902, -1708768755, 1783381419, 1074123609, 58039047, -1189799599, -1969074387, -1831376360, -1991827094, -1474616555, -375991459, -18281472"
values_5,17,"{1417469875, 937665416, 3043769, 569532677, -310110724, 1483418061, -1176874767, 2113777462, 264452131, 1160436952, -1887491237, 1304892669, -741188344, 914935520, -640099820, -2828954, 2051361670"
values_40,7,"{-678611786, -1676908969, 510669163, -452458237, 219960292, 1095900487, -2005563014"
values_70,21,"{41602038, 1626248253, -675019039, 905400611, 1860095775, -1303130534, -844297001, 1836366118, -185864443, -1453074117, -1132673028, -1566790538, -1710314466, 719766991, 988509093, -1395000747, 1324998989, 288203411, 1745569948, 1737485474, 178439519"
values_23,24,"{104506574, -1643630514, -29678672, -309301775, 1053706482, -1984970557, 318465583, -1470413704, 170827462, -1070286875, -2093056523, -847121624, -873380080, 1885987885, -1530878998, 270918719, -764636166, 1815382527, 2089425676, -810929652, -1958828498, 41833329, -713039187, 432936589"
values_72,13,"{-319909085, 1027924437, -2117685704, -797490449, 1363104293, 489945925, -1346961259, -132344177, 1415871698, 700782908, 170789092, 1699765149, -853227767"
values_79,28,"{-1843088563, -1260926454, -1233599061, -619556478, 1831264522, -1458219171, 1858581708, -295302919, -1980529091, -396702545, -1023891784, -988344570, -202373446, -897434059, -1699404223, 1852979516, -1516142567, 2055663275, 165071092, 927832123, 1673540419, 731038361, 1255406980, 481146689, -1435107522, 168401525, -1076633518, -54879659"
values_78,28,"{1552722522, 8888942, 866426254, -1792794753, -582330700, -695914531, -1713015684, 348531707, 889989607, 796739697, -261280178, 349843256, 2041614561, 1743047219, -622772844, 418434261, -270827435, -947378304, -1105808622, 2094400963, 76937446, -1958943136, 1426520400, 94922008, 1310968506, 1118895477, 211113275, 198564120"
values_87,5,"{592338832, -1267619296, -172077368, 215340109, 1527499143"
values_6,4,"{1734195634, -1824316894, -176363871, 1374949739"
values_68,29,"{2048111300, 1935494849, -1620843303, 1359522482, -1213641699, -403984028, 441673265, 562462305, -1349596018, 1769942454, -2060509900, -1747755241, -1503262696, -1863028961, -1109730599, 1527685404, 208763415, 9646054, -2042276974, 2052215211, -217823731, 1475915273, 1247074143, 1781838516, 1938598412, -274587972, 136119318, 2042531146, -476917793"
values_69,10,"{1561413800, 1197348805, -1149348764, 281621014, 1177313532, -1839969269, -1356102644, 895981595, -1654952939, -752227815"
