inputName,n
11,1709292127
19,1427743349
12,861337267
38,200988516
81,681828921
5,632222573
40,374323393
70,1902703888
23,309799
72,227656827
79,1769751500
78,881376947
87,1338285582
6,4155599
68,419923107
69,722033848
1,1201585541
45,2011634103
33,2145291640
15,1469205767
93,728879902
24,268881640
25,1524328897
26,877195298
48,1062827380
71,546973239
76,969537612
7,1545420389
50,1238286541
22,935454401
4,1378214646
32,314060125
77,1621948142
91,307694536
42,1631792401
13,994726088
41,338854286
55,1735708624
31,2014738619
66,1872841522
65,1392437350
62,1677156136
21,1842979309
95,197893152
84,1029288946
58,905052669
64,226477990
83,289516967
94,413144338
0,160981195
99,144553190
96,1342015479
67,2086330689
61,216873341
43,1296323933
2,151420624
54,1685259394
30,1734180725
59,1495346962
85,2007250392
74,1572367370
90,479917125
18,1584883682
52,2013323961
44,625780520
17,1725730061
36,1565981701
49,1587549007
86,799769001
37,631659121
56,1503232982
63,1572061057
35,917201985
97,75396680
75,1002678920
57,292702362
88,1764249405
10,1657477051
53,1052797079
8,22749848
39,359880742
47,1617185432
60,2045550905
89,1467612767
51,727972897
14,2060357475
28,867830463
16,2053029481
34,1118532199
82,199135651
46,1570364732
27,1305302960
20,1945247781
9,1104497465
92,768885984
3,938760675
98,150172596
29,605986727
80,2045094379
73,1435231167
