inputName,size
11,31
19,29
12,31
38,20
81,31
5,29
40,18
70,18
23,6
72,31
79,29
78,20
87,27
6,24
68,20
69,29
1,31
45,29
33,6
15,29
93,6
24,21
25,29
26,24
48,20
71,31
76,24
7,27
50,18
22,31
4,21
32,31
77,27
91,31
42,31
13,6
41,31
55,29
31,31
66,24
65,29
62,31
21,31
95,29
84,21
58,20
64,21
83,6
94,21
0,18
99,29
96,24
67,27
61,31
43,6
2,31
54,21
30,18
59,29
85,29
74,21
90,18
18,20
52,31
44,21
17,27
36,24
49,29
86,24
37,27
56,24
63,6
35,29
97,27
75,29
57,27
88,20
10,18
53,6
8,20
39,29
47,27
60,18
89,29
51,31
14,21
28,20
16,24
34,21
82,31
46,24
27,27
20,18
9,29
92,31
3,6
98,20
29,29
80,18
73,6
