inputName,n
11,661434145
19,1377699366
12,931268770
38,281594691
81,1264407517
5,2068632364
40,1860579315
70,925463375
23,1711963343
72,1559769260
79,1642969201
78,1064884949
87,1343576169
6,2078510250
68,1868903086
69,1818283449
1,1208518277
45,1246698598
33,1177304828
15,925354457
93,403597458
24,402980446
25,1995494538
26,1531029446
48,282268385
71,1501188998
76,1703214113
7,1691781085
50,100887011
22,2048627434
4,2063101050
32,427302660
77,2099313944
91,769814059
42,283767201
13,241811
41,1725548317
55,100172353
31,2139155242
66,490377105
65,1555215185
62,354341567
21,471652500
95,525461500
84,1985770306
58,410497316
64,265367626
83,2095513449
94,1873478380
0,1023963513
99,1537094925
96,227989145
67,623636928
61,603968024
43,1019079802
2,1929195877
54,1380767570
30,393195073
59,328393278
85,2074984186
74,593881382
90,405757598
18,1563724839
52,1523581759
44,1327948539
17,1286720598
36,817803881
49,1788006840
86,264997323
37,1804935505
56,1673390416
63,1507244423
35,1075881381
97,594037039
75,182586145
57,1752988992
88,1026774560
10,981398562
53,208700552
8,250702933
39,894497590
47,1563056221
60,1169187884
89,259078344
51,880047647
14,1464291819
28,2127751632
16,855338823
34,1640071396
82,64322065
46,705139330
27,215615043
20,335386123
9,1962316059
92,1881620240
3,949739691
98,793153184
29,1018444455
80,1496559794
73,1393339349
