inputName,size,a[size]
values_11,14,"{-2062850314, 197543379, 906289594, -1940430203, 1958676738, 1279078117, 762610894, -1992518992, 1972629827, -719339828, -810856877, 661664965, -915233626, -1088022679"
values_19,23,"{989562136, -1916122742, 2081628245, 1728874322, -1679567612, 1905430478, -1301476514, -404635403, 79211115, -21997595, 188670750, 1106828403, -1928248046, -1211329318, -113046440, -2136087378, -320896063, 354781895, -980943031, 11783892, 312853273, -369699711, 553778206"
values_12,28,"{1974729501, 1876635664, 1692780128, -541752806, 15664955, 972734848, 1516944672, -413568870, 471292255, -1796298693, 755118095, -1403009512, -1791157750, 1847542742, 556285440, 164073229, -342268497, -804126778, 1443225693, -1570068416, -1602420150, -1876758359, -886309568, 1693426331, -735296364, 1871562553, -695508525, 754558796"
values_38,6,"{-2045057311, 2139598637, -666495103, 961332026, 803524537, 1170482037"
values_81,23,"{1858455621, -1627962237, -411450052, 723687859, 809399141, -1985251974, 784766542, 1359350345, 327189079, -196964564, 2089293891, -2015299155, 968719538, 2022112127, 1868158605, -1943577097, -236737670, -1781627633, -267471997, 142602696, -579407525, 500100313, -59741470"
values_5,10,"{-1241228554, -1318769698, -428277954, 1077363399, -46536208, -782551608, -1739182122, -189743240, 806177290, 2015216914"
values_40,22,"{-185819505, 1591932944, -2124851114, -2027973201, -315217957, -1268407340, 612411141, 89329907, 849998175, 1318058501, 1975685535, 1267674001, 36436156, -246273716, 1371571181, 2076469400, -123102248, -1562764909, -449510408, -186592451, -2135051613, 336757281"
values_70,13,"{-49277011, -2135863146, -1773944664, -1008972468, -1593091215, 2139000894, -820401443, -2071375579, 1069875758, 1854316642, -1891552261, -1786282973, 1236650092"
values_23,13,"{473773107, 1065657537, 345364291, 1737524574, 3793676, -1272112555, 641570921, -830947685, 1979230774, 1094136565, -267222505, 1459390409, -1578382147"
values_72,29,"{43498216, 1342243802, 22400725, -216077653, 1384866152, 1603218489, 216782018, 494405363, 389396456, -1026727751, -2083639426, -1700959652, 49899078, -1904813453, -159757135, 1092813847, -316095773, 2127934672, -1385480734, 287981307, 620662646, -1753820926, 1123682805, -687799673, -1790870640, -1062283757, -230151870, 2049511191, 273331698"
