inputName,size
11,7
19,17
12,22
38,30
81,7
5,2
40,2
70,2
23,18
72,22
79,17
78,30
87,11
6,13
68,30
69,17
1,7
45,2
33,18
15,2
93,18
24,20
25,2
26,13
48,30
71,7
76,13
7,11
50,2
22,22
4,20
32,22
77,11
91,7
42,22
13,18
41,7
55,2
31,7
66,13
65,2
62,22
21,7
95,2
84,20
58,30
64,20
83,18
94,20
0,2
99,17
96,13
67,11
61,7
43,18
2,22
54,20
30,2
59,17
85,2
74,20
90,2
18,30
52,22
44,20
17,11
36,13
49,17
86,13
37,11
56,13
63,18
35,2
97,11
75,2
57,11
88,30
10,2
53,18
8,30
39,17
47,11
60,2
89,17
51,7
14,20
28,30
16,13
34,20
82,22
46,13
27,11
20,2
9,17
92,22
3,18
98,30
29,17
80,2
73,18
