inputName,size
11,18
19,30
12,29
38,21
81,17
5,2
40,22
70,8
23,10
72,25
79,12
78,28
87,23
6,28
68,17
69,13
1,14
45,24
33,23
15,9
93,10
24,19
25,20
26,8
48,28
71,15
76,6
7,15
50,26
22,24
4,17
32,4
77,17
91,24
42,7
13,15
41,30
55,20
31,13
66,27
65,16
62,17
21,23
95,7
84,25
58,6
64,25
83,30
94,5
0,19
99,11
96,26
67,23
61,29
43,8
2,4
54,15
30,6
59,26
85,11
74,28
90,17
18,6
52,20
44,27
17,10
36,32
49,24
86,32
37,10
56,2
63,21
35,10
97,5
75,25
57,11
88,22
10,2
53,32
8,20
39,32
47,19
60,12
89,5
51,11
14,23
28,24
16,7
34,18
82,26
46,22
27,5
20,3
9,26
92,24
3,23
98,9
29,31
80,29
73,14
