inputName,size
11,20
19,30
12,6
38,4
81,20
5,12
40,8
70,8
23,21
72,6
79,30
78,4
87,23
6,28
68,4
69,30
1,20
45,12
33,21
15,12
93,21
24,2
25,12
26,28
48,4
71,20
76,28
7,23
50,8
22,6
4,2
32,6
77,23
91,20
42,6
13,21
41,20
55,12
31,20
66,28
65,12
62,6
21,20
95,12
84,2
58,4
64,2
83,21
94,2
0,8
99,30
96,28
67,23
61,20
43,21
2,6
54,2
30,8
59,30
85,12
74,2
90,8
18,4
52,6
44,2
17,23
36,28
49,30
86,28
37,23
56,28
63,21
35,12
97,23
75,12
57,23
88,4
10,8
53,21
8,4
39,30
47,23
60,8
89,30
51,20
14,2
28,4
16,28
34,2
82,6
46,28
27,23
20,8
9,30
92,6
3,21
98,4
29,30
80,8
73,21
