inputName,size
11,3
19,31
12,14
38,2
81,6
5,10
40,30
70,25
23,29
72,32
79,18
78,7
87,28
6,26
68,28
69,31
1,17
45,31
33,30
15,29
93,19
24,6
25,10
26,15
48,3
71,31
76,14
7,22
50,16
22,9
4,16
32,4
77,24
91,28
42,10
13,24
41,28
55,13
31,3
66,25
65,11
62,7
21,29
95,28
84,3
58,18
64,3
83,26
94,7
0,6
99,3
96,16
67,29
61,7
43,16
2,10
54,30
30,13
59,8
85,21
74,18
90,15
18,24
52,5
44,18
17,29
36,10
49,2
86,20
37,12
56,19
63,21
35,17
97,21
75,5
57,25
88,11
10,19
53,20
8,11
39,9
47,30
60,9
89,4
51,25
14,12
28,3
16,9
34,13
82,31
46,17
27,30
20,20
9,5
92,9
3,27
98,26
29,24
80,18
73,32
