inputName,size
11,5
19,12
12,26
38,16
81,5
5,18
40,31
70,31
23,10
72,26
79,12
78,16
87,11
6,22
68,16
69,12
1,5
45,18
33,10
15,18
93,10
24,13
25,18
26,22
48,16
71,5
76,22
7,11
50,31
22,26
4,13
32,26
77,11
91,5
42,26
13,10
41,5
55,18
31,5
66,22
65,18
62,26
21,5
95,18
84,13
58,16
64,13
83,10
94,13
0,31
99,12
96,22
67,11
61,5
43,10
2,26
54,13
30,31
59,12
85,18
74,13
90,31
18,16
52,26
44,13
17,11
36,22
49,12
86,22
37,11
56,22
63,10
35,18
97,11
75,18
57,11
88,16
10,31
53,10
8,16
39,12
47,11
60,31
89,12
51,5
14,13
28,16
16,22
34,13
82,26
46,22
27,11
20,31
9,12
92,26
3,10
98,16
29,12
80,31
73,10
