inputName,size
11,18
19,6
12,24
38,17
81,17
5,17
40,8
70,19
23,7
72,4
79,5
78,24
87,7
6,22
68,14
69,6
1,10
45,11
33,25
15,22
93,4
24,9
25,20
26,11
48,6
71,21
76,19
7,18
50,24
22,7
4,21
32,21
77,14
91,3
42,26
13,20
41,24
55,15
31,4
66,8
65,13
62,5
21,5
95,2
84,18
58,7
64,25
83,3
94,23
0,21
99,23
96,25
67,8
61,23
43,15
2,10
54,12
30,26
59,21
85,10
74,24
90,7
18,14
52,22
44,13
17,6
36,18
49,18
86,10
37,6
56,12
63,9
35,8
97,16
75,6
57,22
88,15
10,26
53,5
8,26
39,6
47,7
60,26
89,8
51,23
14,3
28,20
16,15
34,7
82,6
46,21
27,21
20,13
9,23
92,14
3,23
98,4
29,7
80,13
73,8
