inputName,size
11,18
19,10
12,30
38,5
81,22
5,13
40,20
70,11
23,27
72,9
79,2
78,25
87,16
6,22
68,15
69,30
1,27
45,7
33,16
15,14
93,12
24,22
25,30
26,2
48,4
71,12
76,21
7,19
50,12
22,8
4,3
32,5
77,30
91,9
42,20
13,11
41,7
55,9
31,30
66,27
65,31
62,32
21,29
95,32
84,3
58,22
64,14
83,10
94,30
0,5
99,19
96,32
67,24
61,2
43,4
2,26
54,32
30,6
59,16
85,27
74,32
90,21
18,18
52,8
44,19
17,26
36,29
49,30
86,5
37,32
56,12
63,13
35,25
97,16
75,23
57,32
88,8
10,20
53,2
8,23
39,18
47,14
60,24
89,13
51,8
14,3
28,10
16,8
34,13
82,11
46,10
27,16
20,16
9,32
92,4
3,11
98,28
29,26
80,6
73,26
