inputName,size
11,3
19,13
12,31
38,24
81,27
5,21
40,30
70,26
23,8
72,25
79,28
78,3
87,25
6,30
68,24
69,20
1,20
45,2
33,23
15,3
93,26
24,8
25,32
26,32
48,14
71,6
76,13
7,7
50,11
22,5
4,32
32,9
77,6
91,29
42,4
13,32
41,9
55,14
31,3
66,31
65,11
62,6
21,24
95,7
84,29
58,25
64,25
83,19
94,15
0,25
99,30
96,9
67,7
61,13
43,7
2,28
54,23
30,13
59,5
85,17
74,7
90,18
18,14
52,26
44,30
17,5
36,29
49,32
86,21
37,28
56,13
63,17
35,28
97,4
75,3
57,20
88,29
10,29
53,29
8,30
39,2
47,10
60,25
89,16
51,26
14,11
28,20
16,2
34,15
82,18
46,6
27,6
20,17
9,23
92,12
3,12
98,32
29,15
80,6
73,21
