inputName,n
values_11,24
values_19,15
values_12,27
values_38,57
values_81,60
values_5,19
values_40,8
values_70,116
values_23,5
values_72,53
values_79,48
values_78,69
values_87,42
values_6,8
values_68,93
values_69,100
values_1,70
values_45,95
values_33,96
values_15,105
values_93,105
values_24,112
values_25,75
values_26,33
values_48,42
values_71,13
values_76,113
values_7,6
values_50,109
values_22,84
values_4,58
values_32,11
values_77,77
values_91,58
values_42,58
values_13,50
values_41,5
values_55,65
values_31,97
values_66,74
values_65,14
values_62,54
values_21,126
values_95,89
values_84,19
values_58,45
values_64,16
values_83,18
values_94,102
values_0,3
values_99,6
values_96,53
values_67,53
values_61,87
values_43,32
values_2,86
values_54,37
values_30,8
values_59,34
values_85,94
values_74,48
values_90,19
values_18,35
values_52,23
values_44,49
values_17,102
values_36,114
values_49,120
values_86,18
values_37,120
values_56,105
values_63,98
values_35,43
values_97,102
values_75,73
values_57,58
values_88,125
values_10,95
values_53,38
values_8,97
values_39,119
values_47,69
values_60,37
values_89,42
values_51,57
values_14,57
values_28,15
values_16,73
values_34,99
values_82,32
values_46,66
values_27,109
values_20,35
values_9,120
values_92,82
values_3,12
values_98,34
values_29,121
values_80,68
values_73,124
