inputName,size,a[size][size]
values_11,11,"[[10143, -24423, -3991, 24990, -28495, -25152, -28460, 80, 812, 28822, 9606],[-7113, -11225, -32284, -17294, 16715, 100, -632, 31650, -1296, -29824, 7318],[24900, 7430, 17078, 8098, 32560, -15644, 2310, 3338, -10245, -25524, -6665],[-26475, -711, -7731, -4366, -14679, 30944, 6982, 15926, -17361, -3467, 4472],[-26616, -23340, 22672, 25437, -16382, -18175, 14578, -390, 27480, 31374, -7150],[-32433, -2917, 6283, -13678, -27542, 29224, -31229, -9329, -2072, 6308, 8980],[-27499, 1085, 20037, 24351, -28765, -13885, -6769, -2617, 15669, 1410, -23729],[4287, -13900, 20595, 6707, -5996, 28455, -7148, -28582, -6446, 10770, -21250],[-1411, 5163, -28147, 3478, -11867, 5486, 27293, -14240, -3415, 6604, -31793],[-27774, 15524, 20643, -23771, -9463, -9901, 502, -5628, -18346, 2810, -21700],[15144, 21747, 23494, -8799, 16411, 24767, 8069, 16210, 12128, 3545, -6317]]"
values_19,2,"[[-27874, 971],[28113, -32289]]"
values_12,11,"[[32736, 4398, 27866, -21830, -17085, -1322, 29167, 19293, -12618, 16516, 26998],[30354, 3650, 5988, -12944, 10581, -20110, -11760, 31163, 18736, -26170, 14942],[15735, -5238, -19249, 10199, -22966, -9135, -94, 4115, 28588, -30938, -23744],[-14942, -14632, -16001, 30423, -21294, 30489, 5656, 13417, 8173, -146, 15679],[26701, -19579, 12367, -13187, 32313, -17892, -8908, -23203, 31801, -19354, 9229],[12655, -3501, -807, 23546, -22378, 22238, -11748, 7555, 8491, 24945, -20610],[-12541, -2413, -10945, 11589, 21349, -24211, 6782, 11876, 30124, 8314, 13287],[-28871, 29257, 11790, 28783, 11061, 30881, 2088, 8114, -13060, -23821, 3991],[7745, -20762, -24372, 24172, 31525, -27773, 1158, 28772, -17087, 5183, -10722],[24433, 17317, -31084, -1611, 25630, 17755, -26518, -30718, -27227, 13633, -13979],[-21928, -18788, 1421, 10699, -21611, 29318, 29516, 3351, 12008, -25262, 14045]]"
values_38,24,"[[5385, 13721, 28364, 570, 22762, 12561, -23479, 12554, 9031, 18688, -12711, 25112, 18817, -22608, -17002, 17581, 17722, 31136, -11026, -4144, -18471, 4258, 18027, 17203],[15294, 6216, 23522, -19076, 16898, -21220, -5972, -24228, 310, 15295, 20898, -1419, -16469, -3625, 21406, -15539, -16199, 16072, -7464, -25092, -14008, -30134, -19428, 9879],[17393, -26615, 3473, 24326, -10653, 27948, -3673, -14589, -6483, 14447, 14112, 27, 2486, 2186, -17483, 28931, -25907, -25745, -5397, -23478, -10034, -7918, -12592, -5294],[-28052, -5548, 22336, -23593, 23068, -8374, -24149, 8841, -26389, 14655, -4710, 18774, -5320, 8111, -19989, -4647, -26327, 13595, 23675, -15136, 22737, -29177, -30529, 20962],[-14805, -105, -28733, 13902, -3034, 24772, 17253, -11443, -1161, -28450, -6135, -3240, -1652, 9356, 25601, -5428, -23673, -17797, -16641, -3860, -220, -6567, 20812, -3556],[-11665, -9754, -15121, 1569, 23642, 23786, 23255, 9516, -16115, 12956, 5768, -3329, 567, -25123, 30664, -661, -10622, 5570, 8204, -11123, -16581, 25009, 31066, 22480],[15141, -5268, -13815, 2690, 2091, -7121, -26232, 20557, -902, -26645, 5390, -13021, -15444, -13212, -10313, 14602, -31356, 5731, 10325, -420, 28432, -18399, -17042, 13826],[-29012, -4134, 1735, 9404, 32451, -2741, -26867, 864, 547, 28434, 24527, -13399, -28252, 18021, 17115, 31830, -9209, 15819, 27473, -13691, 23904, 24512, -27615, 2430],[-15948, 1098, 5395, -26478, -2330, 5822, 27930, 2464, -27368, -28324, -30602, 31648, 6796, -9239, -28616, -21371, 30277, -19257, 2497, 27039, -12024, 3033, -123, -31053],[707, -22302, 30766, 11240, 20646, -20893, 4434, -12949, -16401, 18989, -15704, -6070, -28900, 16580, 11065, 22404, 13092, -28969, 3004, -15251, 22092, -16743, 29330, -22334],[13450, -18961, -11047, 1812, -3425, 169, 7145, -29543, -6676, -688, 14001, -26858, -33, 951, 16426, 14902, -26287, 20504, 13833, 25370, 8017, 18370, 1287, -32538],[-17751, 23574, 1780, 29023, -20498, -15295, 6179, 32488, -13255, -30224, 13360, -18120, 30972, 11229, 5751, 24211, -19272, 14075, -14918, -4359, -6549, -23739, 20526, 1055],[25507, -32701, -8661, -24284, -15426, 31001, 9321, -26022, -26907, 14214, -13587, -32753, -1217, 7152, 14963, -29360, -29485, -12487, -20079, 6379, -23198, 1059, -31805, -12366],[-9103, -22635, -1543, -11573, -2826, -9264, 28651, -27229, -21234, 31540, -17251, 31060, -27675, 3972, -12980, 25447, -31825, -2784, 17901, 7431, 25542, -15319, -573, 13615],[5429, -28323, -646, 10981, 18339, 28810, -27428, 28438, -18689, 88, 8474, 4387, -15484, 30712, 9575, 19859, 18390, 24439, -22390, -1122, -17444, -3335, -3620, 22139],[-32357, 17138, -871, 29391, 17180, 28664, -17037, -27765, 16289, -7378, 17062, 12943, -6218, -16468, -18233, 31000, -17352, 26666, 18118, -27633, -15256, -29182, 8191, -6740],[-10935, 18973, -1280, 11892, 14326, -852, -24755, -10266, 15669, -4273, 17094, -8959, -13974, -4157, -10375, -30023, -11257, -27309, -11403, -10234, 22113, 28572, 19554, -6999],[10250, 29958, -17792, 13115, -20184, -21837, -6285, -23778, -14025, -19849, -5826, -19384, -28534, 19147, 19817, 319, -21839, 506, -24079, 3763, -1390, 6042, -10907, 30511],[-2335, -12817, 27653, 28541, 14170, -27782, -29531, 22654, 15998, -21753, -29528, -18882, 22970, -26147, -8211, 7823, -21643, -3340, 27906, -11843, 5628, -16943, 29056, -11387],[31379, -30272, -12094, -12236, 4552, 24946, 556, 12328, 1642, -16551, 31193, 24895, -31924, -30085, -24093, -13220, 6712, 1487, -32135, 10324, 5656, -9930, 13578, 16447],[-6852, -2023, -13497, -3074, -2970, 715, 11390, 7274, -18060, -4776, 16723, 19251, -4574, -25090, 10443, 28553, 6536, -28217, -23388, 18346, 8616, -19996, 28750, 23936],[-9554, -30420, 24665, 27461, -17011, 15746, 5411, 31590, -3188, 337, 22728, 15099, -3141, 29505, 18137, 4480, 4292, 8720, -3085, -5902, -26660, -29625, 24371, -29867],[-22942, -8737, 31281, 26911, 30786, -9390, 29739, -9767, 8197, 9133, -21511, -15968, -15950, -20834, -20864, 9236, 2277, -28463, -32254, -23785, -32183, 31835, -26300, 1099],[26940, 31243, 31562, 9565, -10797, 8803, -31881, 26960, -20299, 20325, 32753, 23198, -15180, 17495, -20920, 22644, -24846, 17871, -20151, -5368, 22237, -8355, 3433, -11454]]"
values_81,24,"[[22079, 12706, -26047, -29982, 27705, 28666, -26887, 16147, 22102, 18924, -17184, -5895, 758, -22454, -9020, -10453, -1431, 28704, -9732, -4046, -28570, -16631, 22624, 27009],[21175, -30125, 15873, 21130, -2233, 21713, -1286, 1239, -12300, 9373, 32080, 21280, 1460, -15955, 11039, 19675, 31595, 6278, 5941, -19253, 20643, -22578, -7874, -29578],[-10609, -4023, -26729, 3031, -30862, 24764, -4770, -9788, 13112, 22796, 9409, -23445, 10722, 8141, 11692, 25791, -2801, -32337, 29955, -21630, 28130, 3839, 31844, 27744],[8933, 30010, -11148, 20890, 29595, 23447, 31661, 20406, -10077, 21370, 11785, -8458, -19076, 15661, -10017, 24209, 24016, -7773, 20171, -9597, 32264, -2234, 29618, 9492],[-15776, 2852, 4370, 25525, -25874, 12186, -1785, 3189, 11120, 25007, 17531, 13689, -18800, 30276, -26604, -31376, 27342, -29851, 2957, -6262, -9394, -32705, -21934, 1765],[6089, -25034, -14319, -14206, 24933, 28206, -18096, -8060, -4692, 27182, -12958, -2468, 4989, 19802, 16485, 14591, -27844, -6928, 12327, -16183, 13885, 3183, -15506, 28080],[13579, 15955, -27481, -390, 9798, 28696, -25535, -2557, 11083, -6263, 24975, -31002, 25443, 10773, -2479, 2183, 8015, 31807, 12715, 11184, -19494, 8837, -32421, 8439],[4800, 31941, -960, 26705, 11570, -18433, 20788, 2104, 7797, 17412, 23712, 20443, 8783, -27384, 27222, 25944, 22912, -30831, -26543, 23673, -4716, 1039, -25021, -31439],[-24608, 22710, -12442, 298, 8469, 13767, 16666, 27031, 27431, -4305, -21200, -16506, 30390, 21837, 4026, 12500, -19198, 457, 32268, 28053, -5742, -10599, -25147, -16995],[119, -10466, 15060, 8986, -16146, 11368, -7555, 9286, -21666, -5756, -29187, -2174, 17254, 1853, 29693, -17655, -11162, -9784, -29874, -15751, 24609, -11405, 13849, 16013],[-19417, 3396, 26058, 2159, -18865, -17296, -4619, -25659, 6871, 13053, -20414, 22447, 14804, -26732, 11925, 17780, 22383, 3654, 29461, -12898, -21501, -17389, 15909, -27036],[-29779, -8631, 32201, 30510, -15579, 3334, -10967, -16022, 20106, 21520, 9393, 16630, 15276, 14237, 26021, -14375, 11968, 7937, 6915, 15083, -30460, -710, -31711, 4580],[1439, 13826, 19808, -2211, 17932, -17286, -18188, 9447, -25640, 29647, 3250, -24529, 8958, -24855, -11348, 8624, 2105, -29283, -23959, 24263, 14844, 1801, -20131, 18654],[5995, -23683, -7235, -25265, 29487, -5528, -23797, -32046, 7629, 9983, 28658, -27756, -11527, 10747, -8806, -28726, -10897, 3552, -22815, 12320, -8717, -4305, 12667, -29244],[-25124, -32337, -23473, -24288, 17291, -7868, -13665, -28967, 20187, 6780, -7797, 26549, -1774, 26310, -31716, 23220, -21239, -18671, -14028, -30884, -7064, 23923, -21234, 23233],[11905, -23932, 580, 23704, 30128, -16613, 16190, -15266, -26330, -15923, 532, 24800, 19211, -4262, -29699, 11619, -30792, -4842, 1810, 20009, -29275, 11002, 12523, 13871],[-6088, 18963, -1063, 22809, 15323, -16408, 879, -15724, -24304, 11467, -13582, 10071, -23912, -17353, -14526, -4396, -20258, -15369, 32279, -12705, 2863, -21530, -24987, 12084],[16603, 19843, 7515, -21724, -24541, -32021, 4405, 19688, -17680, 7260, 3103, -18901, -17066, -10195, -25307, 3114, 14450, 19202, 26413, 19344, -28173, 9467, -498, -9274],[9888, 28569, -588, -17791, 31000, -17178, -1654, 20944, -26399, -7273, 21209, 18762, 29269, -23200, -17305, 21341, 19062, 31163, 23815, -19478, -27333, -2525, -15621, 30792],[29578, -6652, 17876, -6121, 29105, -11159, 23595, -27371, 16476, -10028, 20339, -5657, 6804, 22332, 14875, 4107, 3079, -16893, -29129, -31937, -16102, 17293, 4233, 19323],[11634, 28080, -8363, 22189, -12001, 11819, 20293, 18397, 19217, 26210, 31640, 1714, -22741, -1082, -25385, 22554, 14241, -12347, -24527, -10445, -24523, -22971, -21949, 29645],[-25460, -28842, 4697, -21306, -1453, 28730, 1881, -18268, 849, 10718, -32497, 18978, 2947, -31934, -884, -25135, 25692, -18800, 32240, 21665, 28029, -13138, -11221, 15215],[24848, 27100, 15185, 12953, 11498, -11339, 29322, 1697, -4900, -13628, -7685, -26556, 26925, 26106, -1240, -8180, 15067, -23950, 2103, -930, 32368, 25231, 13729, -28898],[-28916, 17427, 25822, -14222, 7232, 30903, 5824, 1881, -7358, -16847, -24591, -20569, 3153, -27273, 10220, 14315, 10935, -2094, 12094, -5718, 21786, 31700, 18396, -275]]"
values_5,19,"[[20549, 31734, 7574, 12297, -29151, -29014, -21492, 3120, 9452, -1448, 16210, 25241, -10408, 1582, 22134, -2199, -11799, -28668, 17431],[6462, -24599, 10551, -31590, 6191, 10267, -4646, -1431, 21749, -7154, -21728, 13506, -20747, -2407, 11022, -23860, 16842, -21965, 29896],[-30086, -30138, 6897, 13775, 28816, -6951, 2651, 1512, 15847, 29749, -30642, 13165, -11202, 31864, 20003, 30225, 14490, 30642, 1497],[32478, 28031, -11418, -23141, 7174, 25117, -32655, 8220, -23030, 19833, 23053, -12931, 2213, -6363, 27859, 2791, 7287, 14385, 14253],[-17887, 27940, -17379, 1521, 844, -573, -21405, 29183, 22627, 24893, -11937, 18987, 20550, 24869, 7216, 7641, 25749, -16586, -6760],[16913, -20019, -22302, -846, -24461, -40, 18331, -18970, 8986, 28054, -23395, -21341, 11813, 32375, 26131, 30666, -27735, -2449, -18784],[-12844, 5455, -32383, 22926, -29325, 31646, -32093, 8394, 20662, -6492, 15562, 5212, 14485, 16099, 17386, -1678, -3206, -15968, 13183],[-14774, 6581, 4286, -19473, 23382, 8637, -2649, 6710, 13218, 28816, 22893, 10367, -12416, -5789, -17290, -23237, -6035, -26404, -11688],[-23147, -1967, -7796, -12107, 2859, -4130, -9172, -30877, 717, -27424, 12726, 5327, 1448, -1294, 4236, 7472, 14719, 18197, -10354],[-2167, 23134, 12927, 23234, 25833, -21235, 26892, 676, -24205, -13704, 1814, -4786, -4790, -16175, -16887, -1070, 13122, 31475, -9472],[28783, 7888, 10633, 489, 8, -22600, -31063, -23693, -22322, -26631, -30257, 28943, 23233, -5841, -15960, 4390, 31210, 23676, 31544],[-960, -2104, 8686, 21606, 19043, 2525, 10651, -12883, -6803, -15437, 12146, -16791, 14272, -374, -23057, -25800, 9787, -24695, 2388],[12877, 13555, 32738, -32434, -11795, 14777, 23665, 28512, 31510, 29550, 3273, -3451, -14443, -20964, 14657, 875, 6058, 2611, -3946],[28405, -16503, -12762, -5963, -31519, -18802, -30036, -21803, 1217, 2574, -30270, 2708, -23986, 3944, 2197, 21451, 24406, -13961, -9065],[5968, -20436, 4351, 27579, 3405, 18115, 20343, -986, -1986, 13806, 19580, -30203, -8445, 16617, -31303, -10621, -20917, -30444, 3002],[27006, 31402, 21843, -11612, 4416, 27588, 167, 6689, -20869, -6881, 22153, -21063, 9937, 28690, -6379, 14003, 14246, -6341, -13887],[22651, 6977, 29165, -26788, -32264, 23104, 7777, -24382, 29613, -20048, -12128, -31431, 25497, -31216, 7541, -2247, -15117, -19840, 19602],[-12276, 23947, 5934, 28490, 14854, 13602, 347, -30751, 11, 5212, -14028, -11958, 5354, -14923, 15312, -26617, 465, 5511, 3191],[-24390, -6432, 13163, -30483, -11739, 1550, 8387, 22476, 28504, -23027, 11446, 29920, 15296, 20112, 11485, 29994, -2155, 32031, 23648]]"
values_40,17,"[[5392, -14058, 2933, -32232, 30768, 23267, 26052, 15785, 21407, -813, 14372, 2602, -22782, -29267, 24665, -23475, -30854],[-30205, -32229, 10748, 15024, -10489, 17571, 22690, 19481, 24593, 12529, 21964, 7833, -25494, 14322, 7037, 25867, 17601],[-21986, 27038, -1660, -20262, 29135, -17867, 24248, -7374, -20253, -1278, 14733, -21610, 9171, 15783, 17741, 3800, -3773],[-30901, -21523, -6375, 30131, 20949, -12418, 26211, 15586, -16833, -14520, 31596, 4708, -1477, -4986, -32394, 22148, 12198],[12642, 23777, -29089, -30828, -21931, 17341, -8491, -21148, -11066, 20458, -26978, -22129, 4869, 13648, -3491, 26623, 31585],[984, -6415, 30301, 10564, -1450, -32441, -32598, 26334, -23417, 23455, 16275, -14722, 21166, 23411, -23744, 24319, -2541],[-31179, 5644, 24543, -25909, -17344, 16612, 14239, -28010, 17063, 5414, 27582, -25292, -9074, -29239, 18216, 31261, 2353],[-7461, -5904, -31493, -21504, 22432, 25996, 29132, 2319, 22149, 943, 1165, 5183, -9418, -15755, -830, 13251, 18450],[10787, -32035, -18683, 4020, 25815, 26550, -24351, 3948, 2281, 22093, 8541, 28315, 23681, -16415, 29227, -16652, -2725],[-27302, 18223, 29259, -5127, 9847, -10006, -4036, -17300, -10852, -27983, -1691, -11388, 14977, 23779, 12804, -23245, 1326],[-1999, 28336, -7453, -7035, 27923, 27699, 24638, 23772, -12483, -7881, -10650, -7133, 29260, 19411, 1422, 446, -19768],[22199, 12057, -12605, -13920, 8470, -18835, 9077, -28884, -8408, 31050, -17042, 27822, -13648, 19103, 30954, 5515, 4040],[-8654, -24011, -9728, -319, -2548, -2297, 1020, 30144, -23864, 3377, -20051, 21976, -24616, 11483, -3194, -12628, 14388],[16687, 469, 24372, -5906, -2772, 19886, 2901, 11535, 13796, -26493, 12478, -24350, -20902, -10207, -5776, 11882, 28577],[15685, -4174, 29778, 25350, -22504, -30774, -24943, 5476, 26770, -27799, 27121, -11306, 20651, -622, 6969, 19103, -23264],[-19253, 5421, -16669, -14270, 11323, 26747, -4286, 30328, -1480, -24055, 23725, -22726, 20640, 30510, -5629, 154, -12273],[-10154, 11741, 25300, -17976, -6658, 18453, -4966, -30574, 5758, 30329, -12942, -31949, 4270, 4164, -26, 2309, 24078]]"
values_70,11,"[[-2528, 2399, 2060, -7667, -3342, 8303, 26782, 6302, 3365, 25118, -278],[-23206, -23921, 11678, 25346, -29832, 27108, 13600, -2073, -25874, 12503, 7488],[-22203, -8702, 25862, 32464, 20275, -26028, -24321, -3346, -24263, -30328, -29662],[26340, -14233, -22078, 23354, -31641, -5922, -15805, 13444, -5258, 24192, -14075],[21628, -26724, -27896, 24631, 22350, -17587, 2313, -10288, 2270, -14870, 18883],[9431, 9711, -24067, -10083, 11275, 27573, 24652, 243, -19223, -745, 3588],[17666, -26074, -9744, -24744, -26699, -19239, -31213, 32675, -18303, 9092, -31906],[-29837, 5540, 8627, -3826, 14033, 10859, 31927, -28975, 31089, 11461, 26857],[-8328, 11842, -14137, -23677, 31275, -20280, -20536, 6572, -16546, -28370, 14101],[11375, 7059, -6549, -19173, -28630, 4093, 6403, 11159, 30722, 4033, 15229],[26094, 9427, 3775, -17720, -14361, -14581, 26914, -8432, 480, 12099, 7873]]"
values_23,13,"[[16251, 28402, -6243, -27347, 13076, -32648, -27412, -15505, 12212, -20692, 31297, 10088, -31042],[-25280, 32568, 16437, 8151, -2103, 11303, -25518, -6416, 6618, -17448, 18024, -18589, -20388],[-31123, 2050, 24136, -25086, 9013, 28665, -20163, -14101, -11781, -11339, -9644, 6798, -27858],[-23670, -2298, -23089, 27428, 5348, -22970, -4785, -22198, 31924, -12300, 17832, -7469, 4132],[27119, 1191, 9746, 6736, -21120, 15944, 13695, -11796, 28870, 22705, 5053, 1122, 22645],[25915, 25612, 26151, 10637, -23128, -23805, -24313, 9600, -31991, 624, 22028, 12725, 24912],[15649, 20028, -12493, 16597, 27646, -14335, 12029, -7372, 20675, -11081, 20139, -11370, -23082],[-17138, 14306, -12044, -27794, -5008, -14957, -23420, -30779, -4051, 5872, 25320, -9471, 24759],[30363, 15936, 25360, 18462, 3758, -6892, 13218, -20226, -2146, -7443, -32014, 3260, -31633],[1966, -32739, 22170, -9372, 12737, -19463, 5757, 13519, -11493, -20002, 8654, -7370, 509],[21275, 4405, -3889, -15538, -19694, 8463, -9107, -15595, -23743, 28637, -32068, 8192, -25039],[-17252, 17195, 22737, 11867, 5402, -19454, -17762, 7349, 575, 227, 6433, 6324, -16397],[3923, 6943, -30051, -29660, 7050, 2929, -3659, -557, 16238, -669, 14179, 9227, -13452]]"
values_72,13,"[[21862, 1100, 18376, -28212, 18291, 13199, 25492, -3865, -21768, -25113, -14487, 25578, -23364],[-27377, -29890, 6414, -5182, -30115, 32632, 14245, -12987, -1890, -31414, 15668, -12084, 16178],[23325, 14467, 25915, -6095, -11922, -8098, -24412, 13391, -9265, 1948, -29073, -12800, -30517],[-16076, 5258, 13903, -30474, 17988, 22739, -29850, -20149, 23767, 6072, -31441, 4996, -21954],[-4229, 25512, -23808, 3265, 23125, 8672, -16510, 6844, -10724, 31756, 20640, -9114, -1954],[-18746, -17733, 3301, 9132, 2170, -17210, -14268, 26734, 4389, 22733, -2243, -17295, 24960],[28743, 3088, 28690, 26246, 22547, 4159, 19821, -25180, -26142, 7348, -30305, -8904, -7226],[-25960, -17570, -25073, -24857, 7190, 8437, -68, -616, -2844, 26426, 27242, 31592, -2790],[-22134, -6805, 26270, -3032, -32165, 10066, 2917, 30438, 1461, -14704, -2451, -1702, 4432],[-4576, -23407, 8131, -6698, 9162, 26376, 1534, -32154, 18755, -26900, -12292, -26590, 14517],[14842, 21022, -1958, 14846, -23144, -21451, 18327, -13339, 30728, -13411, -28510, 5597, -12627],[-16380, 30897, 7855, -21632, 30949, -2099, 4178, 2368, 5352, 2245, -30710, -21700, 22004],[22838, 8799, -21058, -19400, 18388, 3558, 18886, 23956, -16323, -28555, -10777, -32367, 21468]]"
