inputName,size
11,17
19,14
12,12
38,11
81,10
5,4
40,13
70,2
23,4
72,26
79,20
78,20
87,25
6,26
68,4
69,18
1,12
45,16
33,3
15,24
93,7
24,8
25,6
26,14
48,9
71,15
76,19
7,17
50,21
22,6
4,3
32,7
77,11
91,22
42,8
13,12
41,20
55,23
31,9
66,22
65,9
62,10
21,3
95,5
84,7
58,2
64,8
83,17
94,8
0,18
99,16
96,17
67,17
61,13
43,11
2,11
54,24
30,4
59,8
85,5
74,14
90,9
18,22
52,21
44,9
17,14
36,25
49,6
86,4
37,19
56,7
63,2
35,21
97,15
75,4
57,17
88,21
10,16
53,21
8,5
39,9
47,7
60,9
89,9
51,13
14,8
28,23
16,21
34,13
82,2
46,12
27,26
20,17
9,14
92,20
3,11
98,19
29,25
80,18
73,20
