inputName,size,a[size]
values_11,8,"{-58, 93, 119, -103, -76, -67, 19, -35"
values_19,28,"{-92, -93, -29, 95, -120, 39, 41, -70, -70, -72, 7, -11, 121, -18, -109, -120, 40, 43, 85, -11, 43, -95, 74, 105, -11, -121, -69, -40"
values_12,5,"{62, -85, 14, 46, 119"
values_38,2,"{-79, -16"
values_81,27,"{-78, 42, -95, 24, 91, 10, 109, 34, 120, 91, -99, 35, -60, -68, 27, 80, 77, 96, 94, -31, -6, -6, 74, -5, 30, 85, -55"
values_5,27,"{36, 77, 18, 60, -37, 65, 72, -44, 24, 77, 73, 16, -98, 33, -26, -28, -21, 105, 77, 82, 25, -11, 3, 7, -60, 46, -47"
values_40,15,"{27, -119, 47, -110, -41, 56, 52, 18, -103, -90, 108, -1, -71, 84, 113"
values_70,4,"{108, -84, 10, 41"
values_23,4,"{67, -70, 47, 14"
values_72,29,"{116, 44, -10, 22, 101, 0, -107, -9, 11, -45, -90, 115, -125, -99, -125, 40, 39, -19, 103, -21, -29, -9, -120, 120, -124, 51, -33, 34, -82"
values_79,2,"{-94, -99"
values_78,28,"{59, -110, -14, 12, -5, 84, 81, 71, -58, 14, -98, 122, 87, -61, -50, -12, 105, -117, 69, -83, -28, 72, 26, -36, 63, 78, -35, 126"
values_87,15,"{123, -28, 79, -30, 106, 0, -38, 69, 96, 41, 13, 96, -119, -85, -102"
values_6,15,"{-1, -57, -118, -14, 47, 98, -11, 100, -119, 21, 34, 77, 81, -56, -64"
values_68,21,"{-128, -107, 49, 81, 37, 119, -98, -79, -121, -1, -52, 64, -29, 103, -23, 77, -121, -31, 92, -124, -91"
values_69,21,"{40, -50, 26, -127, -7, -120, 58, 6, 54, -73, 108, -27, 123, 23, -40, -52, -79, -35, -48, -92, -50"
values_1,32,"{-74, -82, 86, 82, 72, 79, -67, -16, -118, -28, -63, -40, 69, 119, -101, -13, 40, -54, 78, 41, -89, -65, 25, 76, 45, 90, -88, 8, -66, -125, 116, 83"
values_45,10,"{-121, -81, -11, 124, -124, -96, 68, 67, -67, 68"
values_33,13,"{19, -64, -48, 23, -68, -99, 48, 88, 32, 92, 41, -48, 30"
values_15,31,"{-81, 68, -118, 89, -5, 33, -104, 81, -26, 118, -101, 63, -23, -40, -71, 114, -16, 62, 101, -91, 4, 66, 34, -40, -7, 111, 86, 61, -5, 46, 22"
values_93,6,"{-75, 24, 95, 93, 90, 84"
values_24,17,"{40, 61, 110, 99, 40, 103, -53, -9, -5, 99, 31, 8, -27, 112, -17, 31, -13"
values_25,26,"{11, -17, -110, -81, -95, 49, 15, 84, -64, 16, 0, 110, 104, 28, -45, 76, -43, -106, -16, 25, 81, 59, -86, 10, 96, 10"
values_26,11,"{-96, -117, -3, -116, -18, 95, -10, 100, -121, -125, 49"
values_48,16,"{-105, 57, 110, -33, -110, 24, -13, -97, 28, -22, -72, -111, 84, -120, 86, -37"
values_71,12,"{-103, 13, 28, 22, 71, -106, 34, 104, -6, 28, -28, 112"
values_76,4,"{35, 29, 50, 29"
values_7,7,"{-110, -65, -75, 126, 0, -70, -70"
values_50,14,"{-100, 46, 67, -44, -80, 103, -31, -83, -10, 125, 76, -42, 26, -1"
values_22,24,"{-30, 16, -63, 66, 122, -91, 49, -91, -105, 86, -87, 25, -51, -11, 66, -68, -80, -77, -59, -111, 103, 15, -83, -110"
values_4,28,"{21, 62, 13, -68, -67, -94, -53, 107, 4, 92, 82, -81, 125, -64, -10, -59, -85, -10, -100, 27, -38, 62, 0, -119, 121, 2, -103, -52"
values_32,19,"{18, -21, -32, 119, -16, 61, -66, 92, -77, 18, 73, 37, -31, -13, 14, 22, 63, 64, -41"
values_77,15,"{-37, 71, -124, 61, 51, -15, 90, -8, -97, -42, -86, -80, 80, 111, -95"
values_91,16,"{59, -108, -75, 121, 116, -6, -69, -100, 113, 27, -68, -8, 65, 126, -127, -30"
values_42,23,"{-27, 28, 105, 84, -12, -13, 69, 95, -17, 10, -36, -70, 11, -9, -108, 82, 120, 126, 108, -99, -94, 31, 114"
values_13,13,"{-110, -10, 40, 45, -97, -14, 61, 20, 106, 111, -51, -7, 60"
values_41,16,"{68, -81, 99, -26, -88, 22, 116, -24, 90, -37, -14, 76, 47, 88, -47, 67"
values_55,24,"{-59, -120, -36, -90, 104, 95, 11, -9, -106, 7, -42, -3, 88, 109, 11, 115, -126, 4, 58, -113, -28, 123, -46, 114"
values_31,15,"{58, 118, -106, -97, 27, 106, -47, 123, -101, 111, 114, -58, -54, -105, -13"
values_66,7,"{21, 6, 50, -67, -72, 29, 87"
values_65,11,"{80, 47, 101, -116, 29, -49, -11, -86, 81, 10, 105"
values_62,7,"{-17, 64, -113, -38, -36, 114, -98"
values_21,9,"{24, -117, 15, -22, -62, -95, 50, 85, -51"
values_95,19,"{-42, -108, 45, 115, -15, -7, 41, 19, 125, 76, 54, 18, -1, 69, 96, -118, -11, -55, -87"
values_84,9,"{49, -98, -78, -5, -99, -23, -46, 92, 80"
values_58,10,"{-69, -66, 11, 41, -68, 11, 10, -120, 13, 90"
values_64,2,"{121, 15"
values_83,12,"{35, -110, 126, 107, -105, 25, -52, -127, 124, 56, -92, 55"
values_94,4,"{-23, 7, -75, 98"
values_0,19,"{45, -43, -78, -112, 56, -121, -28, -56, 23, 116, -52, 24, 6, 103, 79, 99, 4, 20, 35"
values_99,2,"{-22, 55"
values_96,17,"{-96, -19, 75, -27, -106, 5, -21, 76, -41, -41, 49, -50, 72, 44, -119, -28, -98"
values_67,9,"{11, -9, 93, -1, 14, 106, 80, -68, -98"
values_61,8,"{-55, 57, 124, 28, 125, -29, 120, 117"
values_43,23,"{66, 42, 33, -55, 46, -30, 95, 67, -119, 61, -6, -18, 31, -2, 102, -117, 36, 44, -32, 102, 83, -105, -86"
values_2,22,"{-78, -54, -53, -21, -108, 9, 53, 127, -80, 100, -116, 77, -8, 45, -47, -66, -82, 125, 124, -86, 4, -123"
values_54,27,"{-60, -27, -79, -30, -77, -45, -111, -102, 16, 127, -78, 55, 107, 114, -26, -84, -36, 36, 24, 123, 94, 85, -67, 11, -43, -30, 107"
values_30,5,"{-121, 118, -111, -102, 100"
values_59,26,"{-124, -95, -111, 18, -66, -34, 45, 48, -97, 125, -8, 25, 25, -16, 62, -70, -126, 65, -28, 91, 96, -88, 108, 12, 79, 51"
values_85,11,"{-120, -100, -116, 65, 73, 85, -11, -75, -23, 56, -83"
values_74,2,"{-57, 39"
values_90,15,"{1, -124, 32, -19, -34, 94, 111, 31, 80, -76, -92, -50, 9, -2, -95"
