inputName,n
values_11,19
values_19,8
values_12,17
values_38,31
values_81,29
values_5,13
values_40,32
values_70,17
values_23,27
values_72,16
values_79,16
values_78,27
values_87,20
values_6,4
values_68,19
values_69,9
values_1,29
values_45,17
values_33,11
values_15,21
values_93,32
values_24,30
values_25,15
values_26,25
values_48,31
values_71,11
values_76,29
values_7,18
values_50,14
values_22,8
values_4,6
values_32,24
values_77,18
values_91,8
values_42,26
values_13,17
values_41,18
values_55,7
values_31,16
values_66,16
values_65,6
values_62,27
values_21,30
values_95,2
values_84,16
values_58,10
values_64,32
values_83,12
values_94,29
values_0,24
values_99,23
values_96,5
values_67,7
values_61,9
values_43,15
values_2,3
values_54,10
values_30,2
values_59,13
values_85,10
values_74,28
values_90,13
values_18,2
values_52,7
values_44,32
values_17,18
values_36,23
values_49,5
values_86,2
values_37,32
values_56,14
values_63,17
values_35,6
values_97,31
values_75,3
values_57,15
values_88,28
values_10,20
values_53,6
values_8,6
values_39,28
values_47,19
values_60,21
values_89,9
values_51,3
values_14,11
values_28,26
values_16,19
values_34,30
values_82,13
values_46,21
values_27,26
values_20,18
values_9,26
values_92,15
values_3,5
values_98,14
values_29,22
values_80,6
values_73,21
