inputName,size,a[size]
values_11,24,"{-23283, -338, 6266, 30784, -22156, 16262, 847, 12071, 23687, 25633, -7900, 2015, -7025, 20735, -3277, 30764, 11333, -18871, 27538, 26025, 1495, 32238, 32600, 31742"
values_19,6,"{-17989, 25146, -7333, -4359, -19471, 25016"
values_12,6,"{13293, 31535, -28438, 18565, -5095, 9909"
values_38,13,"{4990, -4929, -10777, -15931, -22909, 21752, -15957, 9325, 30049, 21578, -13348, 7655, -10909"
values_81,8,"{-23459, 23657, -27969, 7450, -26465, -6351, 23927, -27965"
values_5,26,"{-9172, 32224, 11306, -32348, -20351, -11922, -11248, 14968, -19018, 27654, 10862, -9797, -9141, 12267, 15221, 10712, 25864, 15986, -18831, -29899, -22366, 24309, -5322, 16309, -7335, 1608"
values_40,13,"{22579, 17028, -30343, 23117, -14336, 31460, -25113, -13663, -13073, 10473, 28601, 23384, 15693"
values_70,17,"{5652, 2659, 17669, -28398, 23145, -7229, 1679, 20877, -23074, 25612, -17422, -31188, 24127, -30135, -6653, 19386, 32721"
values_23,23,"{29505, -22565, -24454, -23230, -2045, -24732, 20025, -18690, 30969, 31588, 28648, 30908, 32006, -31632, -13693, -99, -12936, 3115, -29013, -30486, 7421, 25490, 8588"
values_72,17,"{28484, -81, 4519, 19669, 28324, -1600, -30248, 17315, 19053, -22161, 28410, 31109, -26110, 29996, 25621, -5087, 31163"
values_79,27,"{-13467, -4985, -11365, 9480, 20766, 23748, 5744, -28544, -26520, -20303, 11898, -23295, -30211, -16175, 19376, 27247, 6232, -5034, 9068, 27087, 16534, 11409, 4516, -9576, -24161, -1051, 13764"
values_78,31,"{15764, 30694, 17735, 12230, -13312, 11584, 32130, 6091, 5219, -8558, -4153, 25693, 3319, -1864, 2377, -32673, 18205, 22081, -11013, -20467, 28019, 8130, -28898, 4366, 25422, 4205, -28551, -25493, -6930, -8037, 4630"
values_87,26,"{32395, 21671, -20653, -13126, -19970, -3598, 16748, -30636, 16975, -17341, -26555, 24355, -29700, -18191, -7283, 15599, -25722, -30999, -6936, -14824, -1915, 3433, 12595, -26657, 18097, 28235"
values_6,14,"{-12477, 31898, -10464, 7108, -25336, 28809, -9226, 19168, 28162, 2599, -6578, -5315, -17724, 7591"
values_68,18,"{17584, -30324, 7950, 2170, -22335, -17648, -27347, -32228, -20368, 19033, -19139, 29142, -403, 26466, 1457, 18395, -21827, 26461"
values_69,15,"{5926, -7716, 15890, -30850, 31196, -16735, -26334, 24324, 24886, -20238, 12548, -11198, -14531, -19024, 3947"
values_1,6,"{18616, 5949, 25846, 32621, -17277, -18259"
values_45,27,"{-7522, 16576, 31290, 13445, 1205, -23842, -26923, 24366, 24655, -14901, 16739, -17707, -17806, -1998, -3748, -15483, 28349, -17513, 8688, -3495, -16784, -24071, 19614, 2970, -30393, -7877, -26125"
values_33,23,"{-31190, -13934, 6313, -29499, -9870, -16194, -16500, -20933, 442, 24217, 5812, 3699, 13889, -30206, 12282, -3508, -28501, -5774, 6817, 9451, 24171, -31566, -26395"
values_15,6,"{30710, 9379, -28405, 27489, 4457, -7859"
values_93,10,"{26578, 2737, 15226, -3551, 11368, 27619, -9204, -29541, 20978, 16688"
values_24,7,"{-16832, 29537, 18208, -18567, -1923, -21166, 9624"
values_25,22,"{1482, -29151, -25364, -23375, -9896, 25389, 21943, -3983, 25035, -26169, 9229, -9642, -1137, -11137, 24946, -2144, 15244, 14432, -26475, -16597, 10059, 5748"
values_26,26,"{14803, 2599, -3297, -25279, -31584, -27365, 30259, 7259, -19505, 8193, -21896, 22331, 16954, -30437, -19490, -19970, 23614, -16890, -88, 15963, -2971, -19771, -1799, 12336, 1823, -12367"
values_48,8,"{-23300, -9499, -9098, 4282, -22322, -13313, -31913, -64"
values_71,12,"{-13396, 14712, 3054, -10535, 1264, 8858, 19476, 13976, 26135, -18684, 17039, -5717"
values_76,13,"{32612, -30598, -23027, -16640, 32299, -27603, 21413, -23357, 703, 32607, -451, -31164, 19220"
values_7,12,"{-29229, -23616, 28659, -921, -18829, 6102, 31353, 4650, 28480, -7974, 19745, -22897"
values_50,8,"{-23469, 6173, -21233, -10940, -20978, 22492, -789, 7754"
values_22,15,"{-25197, 7880, 838, -15417, -4604, -9966, 31755, 28809, 9985, 20846, 30501, 20248, -22941, -12014, -19244"
values_4,19,"{13563, 1240, -13925, 11592, 16251, 18512, 21157, -25942, 21553, -17783, -6281, 28539, -18676, 29760, 1214, 5862, 1659, -7377, 13195"
values_32,20,"{24964, 26520, -13118, -13542, -7647, 30942, -24207, -30767, 8493, -6088, -32014, -545, -17318, 2646, 3889, 20061, -8424, 30267, -4124, 26694"
values_77,12,"{-23000, -22817, 15461, 30112, 10456, -7461, 4567, 6298, -23387, 10964, -3979, 26634"
values_91,11,"{-13618, -11771, -20814, 28571, 23955, -1626, -14865, 28929, -32180, -3099, 9392"
values_42,19,"{24975, 31133, -4613, 7752, 23160, -10983, 26059, 12463, 17223, -2059, 21524, -2158, -6242, -7699, -1054, -21373, -18212, -15039, -3132"
values_13,27,"{3519, 7423, 10617, -28028, -22094, -22081, -14935, 25056, 30825, -27374, 12900, -17063, -345, 12690, -10880, -5027, 25204, 24386, 24961, 17116, -2135, 1917, -23659, -7630, -7269, -6027, -13824"
values_41,2,"{-26855, -14060"
values_55,18,"{-11317, -15352, 1655, 3835, 1079, 28286, -5241, 4247, 24475, -18588, -7152, -32317, -8516, -18004, 16177, -6365, -28718, -10120"
values_31,17,"{-30438, -23541, 11249, -18599, 3660, 20724, -3913, 24819, 29593, 1794, 4801, 23689, 852, 20408, -17406, 5791, 29051"
values_66,19,"{28269, 15189, 27868, -8327, -31765, 13841, -1938, -16215, 8484, -12422, -25284, 10243, 2749, 892, 17254, 12692, 10514, 14103, 2208"
values_65,29,"{8460, 3074, -4626, -5948, -30273, 31372, -23815, 3101, 8153, 19992, -6308, -24400, -32215, 20832, -8230, -2517, -25064, -6130, -4425, 15373, -8650, 32126, 16357, -16743, -16395, -10128, -29784, -21912, -18183"
values_62,19,"{8641, -27161, 21589, 15061, 20, -18176, 3711, -2721, 30231, 5600, 23014, 4803, 24745, -261, 21363, 18381, -24571, -18564, -31007"
values_21,19,"{13022, -16114, 27305, 16495, 25250, 28342, 25105, 15155, -27422, -25806, -11289, -5154, 4832, -30784, 22687, -16168, -11428, 30414, -19601"
values_95,31,"{-25759, 31869, -12720, 24923, -8376, 10157, 26781, -13477, 4618, 8090, -15645, 25154, 22574, -22085, 22377, 29147, -31941, 32763, 12333, 8437, 11699, -15934, -16282, -23219, 11596, -3505, -23877, 30500, -19944, 25990, 3032"
values_84,19,"{-19419, -22763, 20351, 16566, 23309, 19238, -5166, 22258, -15257, -4026, -1292, -24492, -17537, 3939, 23273, -2297, -8596, 20401, 29298"
values_58,21,"{-17952, 29783, 7396, 10616, -17015, 6441, -29443, 20065, 432, 24462, 24240, 10353, 20863, -5516, 22635, -23941, 26485, -30331, -6411, -21065, 24138"
values_64,31,"{-31983, -6466, -21647, -5644, -5895, -9721, 24501, 23934, -28821, 16404, 4896, -11553, -32578, -31864, -24101, 32423, -8662, -11090, -25572, 23674, 17388, 13502, 15778, 9747, -17480, -24138, 26053, -21066, 24317, -5135, -16312"
values_83,25,"{4908, -26966, 25454, 11945, -10084, -26794, -30050, -16809, 16000, -31947, -2715, -8420, 19186, -6837, 20648, -14350, 7730, 6026, 32199, 11990, -16533, 19448, 7758, -11254, -11249"
values_94,16,"{23589, 22709, -18927, 16928, -21431, 11720, 25303, 5457, -28694, 7453, 20724, 26041, -18454, 21833, 5458, 12677"
values_0,9,"{4163, -125, 14283, -26953, -18926, 7323, -173, 19422, 4189"
values_99,31,"{-30271, -4614, 16948, -17906, 5098, -3196, -6287, 29887, 23895, 2288, 15021, 11374, 2207, 25996, -6466, 11787, -23620, 22457, -25012, -3794, -5802, 30649, 14184, -13752, -1545, -13406, 23009, -828, -15913, -6628, -11287"
values_96,32,"{28045, 27969, 3913, -19766, 12455, -3057, -10420, -21462, -19449, 22979, 31375, 26723, -26576, 5392, 28598, 15456, -6603, -302, -18053, -11064, 3440, 14346, -9894, 6421, 15619, -13303, -8490, 9142, -9786, -24068, -1239, 4646"
values_67,8,"{-28870, -16715, 8960, 25615, 27988, 5162, 20286, -364"
values_61,30,"{-30126, -26441, 30685, 29154, -6899, 24142, 6574, -11945, -19059, -12089, -15753, 31377, 16864, -4453, 7093, 5704, -3166, 6548, -63, 29436, -30259, 17144, 17389, -24530, -5893, -19491, 22343, 16344, 1457, -18697"
values_43,26,"{8993, -27449, 1008, 2487, -29947, 14918, -20627, 28328, 11574, 3970, 29504, 31842, -22373, -23625, -23296, -30458, -8187, 16313, 18286, 6306, 26538, 31103, -16622, 31552, -6667, -25658"
values_2,10,"{26605, -9340, -18417, -17177, -30389, -16319, -25253, 30689, 10569, 23034"
values_54,23,"{-23046, 13885, -5697, -23137, 5529, 17748, 21549, -28621, 9724, 670, -11887, 30513, 14858, 30498, 3601, 10392, 32453, 19646, -19029, -6247, 19986, -32246, -18125"
values_30,19,"{22682, 8284, -29135, -28554, 17111, 9058, 21378, 8933, -25853, 9786, -9601, -25475, 31029, 23899, 26391, -1485, -22480, -15668, 32617"
values_59,30,"{-27051, 7788, 5346, -28634, 14004, -10556, -26673, 27294, -27740, -29902, -8265, -10759, 6245, 27028, 27933, 7582, 4147, 31390, -3196, -10891, -24589, -4517, 26022, -26712, 24897, 10412, 28418, 6582, 5389, 15021"
