inputName,size
11,23
19,28
12,19
38,8
81,6
5,22
40,2
70,16
23,3
72,22
79,2
78,3
87,7
6,14
68,27
69,6
1,3
45,3
33,14
15,23
93,17
24,6
25,18
26,13
48,21
71,11
76,11
7,27
50,27
22,30
4,18
32,27
77,8
91,14
42,31
13,11
41,23
55,6
31,31
66,8
65,31
62,25
21,29
95,14
84,19
58,28
64,6
83,4
94,9
0,2
99,16
96,20
67,25
61,19
43,11
2,16
54,26
30,22
59,12
85,10
74,4
90,19
18,22
52,32
44,13
17,31
36,24
49,8
86,2
37,32
56,7
63,5
35,7
97,27
75,3
57,26
88,16
10,26
53,32
8,30
39,19
47,20
60,13
89,23
51,15
14,30
28,29
16,6
34,16
82,9
46,22
27,13
20,31
9,15
92,28
3,12
98,26
29,6
80,24
73,18
