inputName,n
11,24
19,25
12,26
38,2
81,26
5,8
40,12
70,30
23,22
72,29
79,14
78,19
87,14
6,25
68,22
69,2
1,6
45,26
33,12
15,24
93,25
24,3
25,19
26,26
48,16
71,14
76,22
7,9
50,30
22,3
4,14
32,31
77,20
91,17
42,26
13,3
41,20
55,30
31,12
66,15
65,4
62,3
21,14
95,8
84,18
58,28
64,13
83,15
94,20
0,16
99,27
96,9
67,23
61,27
43,29
2,28
54,2
30,27
59,14
85,10
74,27
90,28
18,12
52,11
44,25
17,18
36,30
49,5
86,28
37,17
56,10
63,27
35,20
97,4
75,12
57,17
88,8
10,18
53,7
8,8
39,14
47,7
60,23
89,21
51,29
14,14
28,18
16,5
34,27
82,28
46,15
27,22
20,10
9,10
92,14
3,18
98,7
29,31
80,3
73,26
