inputName,size
11,8
19,32
12,16
38,11
81,22
5,25
40,18
70,28
23,32
72,10
79,24
78,22
87,23
6,22
68,8
69,25
1,17
45,15
33,21
15,3
93,7
24,5
25,14
26,4
48,4
71,3
76,3
7,23
50,30
22,17
4,14
32,18
77,3
91,25
42,27
13,7
41,12
55,23
31,3
66,20
65,11
62,25
21,31
95,11
84,19
58,12
64,20
83,32
94,20
0,3
99,13
96,23
67,10
61,12
43,2
2,22
54,17
30,30
59,18
85,28
74,22
90,15
18,12
52,9
44,5
17,19
36,6
49,3
86,11
37,23
56,26
63,18
35,26
97,24
75,31
57,12
88,31
10,5
53,9
8,16
39,29
47,10
60,4
89,17
51,2
14,15
28,23
16,29
34,12
82,31
46,15
27,27
20,27
9,19
92,13
3,9
98,16
29,28
80,19
73,16
