inputName,size
11,27
19,10
12,3
38,24
81,32
5,13
40,10
70,19
23,17
72,26
79,32
78,6
87,15
6,3
68,13
69,25
1,4
45,28
33,3
15,15
93,10
24,12
25,15
26,8
48,14
71,5
76,23
7,10
50,3
22,10
4,11
32,29
77,7
91,32
42,21
13,32
41,32
55,4
31,5
66,21
65,12
62,7
21,22
95,10
84,19
58,16
64,24
83,19
94,10
0,14
99,24
96,3
67,31
61,9
43,12
2,16
54,2
30,3
59,14
85,2
74,24
90,19
18,9
52,19
44,27
17,3
36,16
49,17
86,26
37,23
56,25
63,8
35,7
97,29
75,32
57,10
88,29
10,28
53,12
8,6
39,32
47,6
60,10
89,19
51,8
14,29
28,32
16,7
34,13
82,24
46,16
27,12
20,12
9,32
92,25
3,23
98,4
29,14
80,11
73,5
