inputName,size
11,30
19,29
12,17
38,15
81,29
5,29
40,4
70,23
23,25
72,5
79,30
78,6
87,27
6,4
68,31
69,9
1,5
45,31
33,20
15,9
93,6
24,21
25,22
26,11
48,11
71,30
76,25
7,20
50,13
22,13
4,8
32,28
77,9
91,16
42,19
13,26
41,18
55,8
31,16
66,14
65,31
62,5
21,8
95,4
84,18
58,24
64,17
83,3
94,20
0,13
99,22
96,3
67,11
61,22
43,22
2,9
54,18
30,3
59,13
85,16
74,5
90,32
18,25
52,17
44,2
17,4
36,25
49,21
86,8
37,16
56,4
63,26
35,27
97,13
75,13
57,23
88,12
10,29
53,24
8,22
39,28
47,23
60,22
89,28
51,14
14,8
28,31
16,18
34,9
82,15
46,9
27,32
20,22
9,6
92,12
3,22
98,21
29,15
80,27
73,5
