inputName,n
11,67
19,25
12,51
38,29
81,28
5,61
40,4
70,46
23,62
72,49
79,82
78,66
87,78
6,121
68,104
69,70
1,36
45,58
33,118
15,66
93,20
24,62
25,55
26,94
48,6
71,100
76,60
7,63
50,31
22,44
4,7
32,105
77,26
91,56
42,59
13,91
41,29
55,14
31,27
66,110
65,119
62,118
21,108
95,8
84,126
58,50
64,31
83,102
94,40
0,3
99,114
96,4
67,54
61,18
43,58
2,97
54,114
30,30
59,69
85,9
74,127
90,34
18,76
52,46
44,83
17,106
36,61
49,120
86,73
37,105
56,33
63,43
35,124
97,115
75,89
57,124
88,45
10,87
53,41
8,23
39,99
47,93
60,47
89,82
51,94
14,68
28,31
16,24
34,86
82,97
46,78
27,65
20,113
9,56
92,6
3,103
98,85
29,122
80,117
73,119
