inputName,n
values_11,15
values_19,11
values_12,5
values_38,16
values_81,26
values_5,21
values_40,27
values_70,30
values_23,20
values_72,22
values_79,19
values_78,25
values_87,7
values_6,10
values_68,10
values_69,23
values_1,16
values_45,6
values_33,11
values_15,20
values_93,11
values_24,25
values_25,5
values_26,15
values_48,6
values_71,4
values_76,11
values_7,19
values_50,22
values_22,14
values_4,8
values_32,27
values_77,11
values_91,4
values_42,4
values_13,11
values_41,6
values_55,4
values_31,8
values_66,32
values_65,11
values_62,8
values_21,18
values_95,13
values_84,22
values_58,24
values_64,6
values_83,16
values_94,13
values_0,16
values_99,14
values_96,25
values_67,13
values_61,9
values_43,15
values_2,20
values_54,4
values_30,11
values_59,22
values_85,22
values_74,27
values_90,18
values_18,12
values_52,20
values_44,27
values_17,18
values_36,17
values_49,10
values_86,28
values_37,5
values_56,28
values_63,23
values_35,31
values_97,3
values_75,2
values_57,12
values_88,8
values_10,4
values_53,28
values_8,21
values_39,17
values_47,23
values_60,31
values_89,13
values_51,16
values_14,7
values_28,21
values_16,29
values_34,28
values_82,30
values_46,16
values_27,5
values_20,10
values_9,8
values_92,31
values_3,19
values_98,23
values_29,15
values_80,4
values_73,3
