inputName,text,data,bss
values_11,812,72,40
values_19,598,242,125
values_12,336,722,365
values_38,524,18,13
values_81,336,1250,629
values_5,336,1058,533
values_40,1228,128,68
values_70,858,512,260
values_23,336,8,8
values_72,336,800,404
values_79,1228,128,68
values_78,336,882,445
values_87,852,32,20
values_6,336,722,365
values_68,598,242,125
values_69,858,512,260
values_1,336,1152,580
values_45,524,18,13
values_33,732,338,173
values_15,336,1152,580
values_93,336,1152,580
values_24,646,50,29
values_25,336,1250,629
values_26,336,882,445
values_48,336,1152,580
values_71,336,1352,680
values_76,1006,98,53
values_7,524,18,13
values_50,636,288,148
values_22,1228,128,68
values_4,336,968,488
values_32,900,578,293
values_77,524,18,13
values_91,732,338,173
values_42,818,450,229
values_13,336,1352,680
values_41,336,648,328
values_55,636,288,148
values_31,336,8,8
values_66,336,1058,533
values_65,812,72,40
values_62,774,392,200
values_21,336,968,488
values_95,812,72,40
values_84,336,722,365
values_58,336,800,404
values_64,336,968,488
values_83,336,8,8
values_94,812,72,40
values_0,336,648,328
values_99,852,32,20
values_96,454,162,85
values_67,636,288,148
values_61,524,18,13
values_43,598,242,125
values_2,1006,98,53
values_54,636,288,148
values_30,774,392,200
values_59,900,578,293
values_85,1006,98,53
values_74,1228,128,68
values_90,636,288,148
values_18,336,968,488
values_52,900,578,293
values_44,454,162,85
values_17,336,648,328
values_36,336,968,488
values_49,852,32,20
values_86,852,32,20
values_37,454,162,85
values_56,812,72,40
values_63,336,1058,533
values_35,858,512,260
values_97,646,50,29
values_75,336,968,488
values_57,900,578,293
values_88,336,1058,533
values_10,900,578,293
values_53,858,512,260
values_8,812,72,40
values_39,732,338,173
values_47,336,882,445
values_60,336,1352,680
values_89,336,722,365
values_51,336,1152,580
values_14,336,1352,680
values_28,598,242,125
values_16,812,72,40
values_34,636,288,148
values_82,1228,128,68
values_46,454,162,85
values_27,598,242,125
values_20,818,450,229
values_9,818,450,229
values_92,812,72,40
values_3,732,338,173
values_98,336,1152,580
values_29,1006,98,53
values_80,858,512,260
values_73,774,392,200
