11,1205.0,2631.0,14302.0,-11703.0,23621.0,23341.0,-7844.0,13738.0,8833.0,-17816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,11090.0,16642.0,-7756.0,-2363.0,23377.0,-1540.0,-12401.0,-13788.0,-6749.0,10270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,11117.0,24168.0,10215.0,14498.0,8119.0,19666.0,5434.0,13009.0,16937.0,28385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,23895.0,-26403.0,16582.0,-8102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,-9896.0,-29481.0,-24412.0,10641.0,-16781.0,-15236.0,-30133.0,28146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,-1432.0,-15668.0,11025.0,9145.0,2302.0,-10963.0,12370.0,-29459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,12590.0,6828.0,-19015.0,4468.0,-11699.0,-5631.0,-1608.0,9936.0,5243.0,-3656.0,-18382.0,11136.0,27431.0,31870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,6493.0,24788.0,-27085.0,20743.0,-1802.0,16369.0,28557.0,-18807.0,-9336.0,-9369.0,10970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,-10743.0,-1422.0,-10392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,-31691.0,-4544.0,11033.0,-850.0,25741.0,-6339.0,-17146.0,-18971.0,19678.0,5246.0,-1156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,-20779.0,-31120.0,31597.0,-11466.0,-26349.0,-30969.0,-13042.0,-9702.0,-32079.0,18270.0,-12698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,32622.0,13785.0,90.0,-29354.0,15817.0,-26466.0,29864.0,-9628.0,-8305.0,-5186.0,10396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,-14995.0,-22679.0,-3124.0,2189.0,-8134.0,-5095.0,24533.0,-15386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,28560.0,11467.0,3417.0,24059.0,-29607.0,11290.0,13113.0,-28343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,754.0,-30203.0,29871.0,4998.0,4477.0,-14005.0,-2541.0,2001.0,26577.0,-21039.0,18407.0,8846.0,-18170.0,11130.0,-23848.0,23018.0,-16671.0,-28894.0,21069.0,-6654.0,4446.0,11775.0,1977.0,-13165.0,9248.0,-14384.0,16799.0,15742.0,-29638.0,-25217.0,0.0,0.0
69,27243.0,-32298.0,-7090.0,-10377.0,-31317.0,-15671.0,17340.0,13778.0,-29894.0,25516.0,16576.0,-16151.0,871.0,-32261.0,28079.0,-643.0,1095.0,31233.0,15714.0,26859.0,-282.0,31213.0,-6262.0,31787.0,31149.0,-6863.0,31572.0,-19397.0,-26374.0,-11549.0,0.0,0.0
1,25716.0,30281.0,-25869.0,31504.0,15937.0,26463.0,-31603.0,-17934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,23633.0,-14059.0,2672.0,18817.0,-31891.0,-16904.0,-25928.0,-2574.0,20159.0,19967.0,-12247.0,29113.0,28825.0,-22982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,-10769.0,26976.0,29125.0,-12052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,-19692.0,8357.0,17362.0,-12460.0,603.0,-16270.0,-4607.0,6397.0,3800.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,16509.0,18383.0,4612.0,14275.0,17423.0,14785.0,-8618.0,27284.0,-23752.0,862.0,27071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
