inputName,n
11,11
19,23
12,14
38,32
81,24
5,32
40,2
70,20
23,5
72,25
79,8
78,9
87,12
6,12
68,29
69,16
1,13
45,32
33,11
15,31
93,17
24,22
25,21
26,31
48,23
71,25
76,21
7,16
50,29
22,9
4,12
32,26
77,30
91,28
42,8
13,26
41,15
55,21
31,15
66,23
65,24
62,31
21,13
95,20
84,20
58,2
64,29
83,32
94,21
0,5
99,15
96,18
67,27
61,11
43,8
2,28
54,24
30,4
59,10
85,20
74,17
90,28
18,13
52,19
44,28
17,28
36,15
49,5
86,25
37,11
56,7
63,21
35,2
97,8
75,27
57,32
88,18
10,29
53,9
8,14
39,15
47,19
60,5
89,8
51,32
14,12
28,21
16,3
34,29
82,16
46,12
27,16
20,7
9,12
92,18
3,20
98,12
29,10
80,13
73,7
