inputName,size
11,15
19,14
12,32
38,24
81,15
5,31
40,9
70,5
23,11
72,11
79,32
78,18
87,12
6,16
68,14
69,32
1,6
45,17
33,5
15,20
93,13
24,20
25,8
26,5
48,11
71,25
76,8
7,22
50,27
22,23
4,27
32,15
77,18
91,25
42,27
13,24
41,29
55,2
31,10
66,13
65,31
62,21
21,26
95,32
84,10
58,29
64,13
83,13
94,24
0,7
99,23
96,18
67,25
61,3
43,6
2,16
54,4
30,23
59,8
85,19
74,16
90,22
18,27
52,10
44,24
17,32
36,29
49,29
86,11
37,17
56,17
63,9
35,9
97,22
75,21
57,18
88,11
10,30
53,30
8,32
39,16
47,19
60,11
89,28
51,28
14,30
28,16
16,19
34,5
82,19
46,25
27,28
20,30
9,29
92,30
3,25
98,25
29,30
80,24
73,19
