inputName,n
values_11,21
values_19,28
values_12,23
values_38,29
values_81,3
values_5,22
values_40,3
values_70,27
values_23,31
values_72,27
values_79,10
values_78,19
values_87,16
values_6,15
values_68,23
values_69,27
values_1,20
values_45,27
values_33,11
values_15,27
values_93,15
values_24,18
values_25,20
values_26,27
values_48,31
values_71,21
values_76,2
values_7,32
values_50,23
values_22,7
values_4,21
values_32,25
values_77,4
values_91,20
values_42,12
values_13,16
values_41,11
values_55,18
values_31,10
values_66,5
values_65,31
values_62,18
values_21,4
values_95,7
values_84,8
values_58,29
values_64,23
values_83,28
values_94,26
values_0,22
values_99,22
values_96,26
values_67,8
values_61,20
values_43,4
values_2,14
values_54,19
values_30,24
values_59,8
values_85,15
values_74,26
values_90,13
values_18,2
values_52,25
values_44,17
values_17,18
values_36,18
values_49,24
values_86,12
values_37,25
values_56,7
values_63,7
values_35,14
values_97,18
values_75,11
values_57,29
values_88,4
values_10,16
values_53,25
values_8,26
values_39,7
values_47,26
values_60,5
values_89,5
values_51,12
values_14,4
values_28,16
values_16,27
values_34,2
values_82,11
values_46,16
values_27,21
values_20,21
values_9,18
values_92,20
values_3,27
values_98,13
values_29,27
values_80,13
values_73,7
