inputName,size,a[size]
values_11,2,"{81, 117"
values_19,6,"{38, -83, 48, 71, 93, 14"
values_12,9,"{11, -16, 53, -72, 40, -28, -97, -57, -14"
values_38,4,"{-56, 45, -66, -8"
values_81,13,"{-54, -19, 97, 82, -25, -9, 60, 9, 72, -122, 113, 104, -17"
values_5,14,"{80, 74, 13, 15, 31, 51, -88, -87, -1, 84, 75, -82, 34, -52"
values_40,6,"{-8, -104, -74, -115, -59, -99"
values_70,17,"{-44, 74, -7, 99, -69, -124, 77, 108, 36, -108, 104, 80, 69, 44, -26, -92, -44"
values_23,30,"{102, 86, 103, 73, -51, 64, -27, 65, -59, 113, 118, -35, 19, 88, 103, -111, -55, 74, 82, 34, 8, -78, 51, -41, 4, -100, 127, -79, 115, 92"
values_72,29,"{-107, -79, 90, 11, 41, 82, -106, 103, 37, 10, 65, -106, 56, -33, -24, -5, -116, -19, 25, 18, 23, -5, 16, 51, -76, -13, -54, 87, 0"
values_79,29,"{-25, 61, 68, -102, -49, 62, -97, 88, -71, -63, -14, -121, -115, -48, 108, -72, 69, -103, 107, 99, -109, -65, 45, 53, -74, 102, -117, -50, -125"
values_78,12,"{-95, 78, 58, 84, 115, -6, 103, 39, 36, 46, 90, 78"
values_87,27,"{-117, -101, -60, -122, 83, -60, -3, -40, 50, 50, -1, -4, -90, -73, -20, 14, -66, -36, 53, -50, -75, 63, -30, -75, -48, 72, 49"
values_6,16,"{-116, 94, 63, 6, 98, 82, -7, -113, -94, 39, -69, 69, 5, 68, 94, -101"
values_68,26,"{-117, 109, -22, -26, 42, -2, 14, -21, 43, -58, 99, 82, 60, 77, 84, -108, -32, -63, 100, -44, -13, -60, 67, 29, 26, -39"
values_69,23,"{-110, 93, 122, 64, 95, 35, -66, -57, -35, 114, 60, 103, 94, -106, -105, -103, 68, -108, -107, -85, 120, -18, -63"
values_1,3,"{-78, -117, -76"
values_45,3,"{23, 70, -77"
values_33,2,"{26, 95"
values_15,13,"{56, -41, -107, -112, -31, 4, 117, -34, -116, 36, -6, 98, 104"
values_93,8,"{-89, -108, 79, -105, -125, -9, 68, 117"
values_24,4,"{121, -15, -61, 0"
values_25,7,"{-67, 109, -78, -108, 52, -67, -74"
values_26,14,"{-123, 59, -35, 67, 51, 11, 25, 96, 81, 10, 6, 74, 12, 73"
values_48,25,"{62, -72, -99, 106, -31, 44, -48, -8, -62, 1, -53, -99, -66, 62, -17, -123, 68, 100, 118, 10, -6, -38, 23, -109, 53"
values_71,15,"{-68, -100, -91, 42, 68, 81, 121, 106, 74, 80, -96, -90, -72, 56, -70"
values_76,10,"{-7, -101, 29, 103, -9, -82, -1, -15, -65, 23"
values_7,32,"{10, -68, -116, -112, 58, 64, 81, 98, 9, 67, 83, -35, 116, 81, 54, 56, -45, 44, -100, 120, 86, -109, -90, -97, 93, -41, 50, 3, -90, -13, -94, 97"
values_50,18,"{95, -102, 76, 74, -71, -20, -8, 116, 127, 95, 81, 53, -43, -123, 64, -97, -30, 104"
values_22,30,"{-115, -45, -9, -117, 48, -38, -71, -80, -111, -105, 125, 24, -125, -2, 125, -97, -31, -63, 63, 56, -17, -20, -48, 14, 4, 17, -20, 118, 13, -74"
values_4,20,"{109, -70, -122, 81, -34, 93, 105, -115, 79, 112, -15, 116, -123, 8, -107, -16, -60, 18, -54, 124"
values_32,19,"{72, 111, -38, -16, -17, -87, -124, -128, 95, -103, 97, -73, -63, -56, 0, -16, -81, -75, 30"
values_77,18,"{-19, 22, 124, 57, -18, 69, -21, -104, -74, 125, 23, -80, 104, 3, -52, 21, 72, -88"
values_91,11,"{55, 93, 58, 30, -1, 127, 91, -44, -93, -127, 89"
