inputName,size
11,4
19,15
12,4
38,29
81,23
5,22
40,20
70,32
23,31
72,24
79,32
78,21
87,9
6,5
68,9
69,24
1,32
45,12
33,20
15,19
93,2
24,6
25,11
26,6
48,9
71,4
76,25
7,30
50,23
22,27
4,28
32,9
77,20
91,12
42,2
13,21
41,25
55,4
31,10
66,21
65,32
62,25
21,5
95,12
84,11
58,14
64,13
83,23
94,10
0,14
99,13
96,32
67,32
61,13
43,12
2,32
54,4
30,9
59,18
85,29
74,28
90,20
18,22
52,12
44,6
17,28
36,10
49,28
86,13
37,7
56,4
63,15
35,11
97,10
75,3
57,2
88,8
10,26
53,14
8,7
39,5
47,8
60,16
89,26
51,21
14,12
28,15
16,22
34,16
82,29
46,19
27,5
20,5
9,14
92,27
3,7
98,31
29,31
80,28
73,28
