inputName,size
11,17
19,7
12,6
38,23
81,3
5,8
40,13
70,14
23,17
72,10
79,2
78,12
87,18
6,25
68,19
69,9
1,17
45,17
33,22
15,13
93,20
24,16
25,9
26,3
48,7
71,23
76,2
7,4
50,23
22,26
4,24
32,19
77,4
91,13
42,2
13,9
41,19
55,22
31,4
66,23
65,8
62,26
21,9
95,13
84,17
58,26
64,15
83,2
94,3
0,18
99,11
96,10
67,18
61,22
43,13
2,17
54,16
30,2
59,9
85,20
74,17
90,23
18,12
52,8
44,10
17,22
36,11
49,21
86,11
37,11
56,17
63,19
35,20
97,14
75,25
57,24
88,8
10,19
53,19
8,7
39,5
47,6
60,18
89,16
51,10
14,8
28,4
16,11
34,18
82,6
46,5
27,21
20,3
9,8
92,4
3,21
98,16
29,12
80,7
73,3
