inputName,n
11,10
19,6
12,29
38,20
81,4
5,26
40,21
70,6
23,20
72,15
79,6
78,17
87,12
6,23
68,4
69,3
1,15
45,26
33,11
15,11
93,25
24,5
25,24
26,12
48,21
71,13
76,20
7,31
50,25
22,23
4,8
32,10
77,11
91,25
42,2
13,4
41,23
55,32
31,28
66,32
65,12
62,17
21,22
95,29
84,24
58,5
64,19
83,31
94,31
0,13
99,7
96,18
67,9
61,17
43,4
2,16
54,29
30,6
59,22
85,4
74,23
90,28
18,22
52,3
44,28
17,7
36,28
49,14
86,31
37,4
56,22
63,21
35,2
97,30
75,5
57,30
88,13
10,12
53,2
8,27
39,31
47,18
60,5
89,28
51,8
14,12
28,2
16,7
34,19
82,2
46,7
27,11
20,23
9,21
92,32
3,17
98,2
29,2
80,28
73,16
