inputName,n
11,3
19,22
12,2
38,15
81,2
5,15
40,9
70,2
23,8
72,29
79,31
78,14
87,25
6,7
68,23
69,8
1,5
45,8
33,5
15,26
93,9
24,6
25,6
26,18
48,30
71,10
76,6
7,20
50,20
22,12
4,14
32,6
77,14
91,4
42,17
13,27
41,11
55,11
31,21
66,7
65,11
62,3
21,32
95,18
84,16
58,15
64,26
83,16
94,32
0,28
99,28
96,8
67,2
61,30
43,16
2,18
54,26
30,15
59,5
85,26
74,6
90,23
18,28
52,30
44,29
17,2
36,11
49,6
86,11
37,5
56,19
63,31
35,12
97,25
75,29
57,6
88,11
10,12
53,31
8,14
39,19
47,21
60,23
89,6
51,15
14,19
28,31
16,21
34,27
82,20
46,6
27,26
20,14
9,23
92,12
3,25
98,17
29,22
80,31
73,19
