inputName,size
11,23
19,22
12,16
38,28
81,28
5,2
40,19
70,10
23,14
72,7
79,7
78,22
87,14
6,13
68,9
69,7
1,6
45,18
33,9
15,26
93,22
24,16
25,2
26,27
48,17
71,21
76,11
7,28
50,10
22,28
4,32
32,21
77,4
91,12
42,32
13,12
41,27
55,29
31,23
66,10
65,16
62,9
21,12
95,26
84,20
58,8
64,16
83,22
94,15
0,4
99,22
96,7
67,7
61,16
43,16
2,3
54,3
30,9
59,6
85,14
74,24
90,7
18,7
52,11
44,10
17,29
36,16
49,29
86,31
37,12
56,13
63,6
35,12
97,13
75,19
57,5
88,27
10,2
53,32
8,5
39,30
47,13
60,30
89,10
51,10
14,25
28,4
16,30
34,17
82,32
46,25
27,2
20,4
9,16
92,25
3,26
98,15
29,23
80,5
73,16
