inputName,size
11,22
19,5
12,11
38,18
81,22
5,20
40,11
70,11
23,2
72,11
79,5
78,18
87,5
6,24
68,18
69,5
1,22
45,20
33,2
15,20
93,2
24,13
25,20
26,24
48,18
71,22
76,24
7,5
50,11
22,11
4,13
32,11
77,5
91,22
42,11
13,2
41,22
55,20
31,22
66,24
65,20
62,11
21,22
95,20
84,13
58,18
64,13
83,2
94,13
0,11
99,5
96,24
67,5
61,22
43,2
2,11
54,13
30,11
59,5
85,20
74,13
90,11
18,18
52,11
44,13
17,5
36,24
49,5
86,24
37,5
56,24
63,2
35,20
97,5
75,20
57,5
88,18
10,11
53,2
8,18
39,5
47,5
60,11
89,5
51,22
14,13
28,18
16,24
34,13
82,11
46,24
27,5
20,11
9,5
92,11
3,2
98,18
29,5
80,11
73,2
