inputName,n
11,8
19,58
12,54
38,34
81,12
5,68
40,21
70,58
23,117
72,85
79,118
78,32
87,24
6,101
68,86
69,59
1,66
45,24
33,70
15,79
93,3
24,96
25,62
26,81
48,22
71,97
76,126
7,56
50,118
22,63
4,67
32,103
77,101
91,33
42,40
13,126
41,124
55,114
31,39
66,4
65,51
62,120
21,123
95,119
84,71
58,21
64,116
83,98
94,29
0,29
99,97
96,62
67,69
61,78
43,55
2,109
54,39
30,98
59,31
85,118
74,9
90,89
18,69
52,9
44,92
17,108
36,58
49,73
86,37
37,119
56,40
63,95
35,49
97,101
75,65
57,68
88,95
10,47
53,99
8,12
39,47
47,51
60,5
89,54
51,100
14,44
28,87
16,3
34,80
82,33
46,47
27,104
20,59
9,120
92,64
3,46
98,98
29,94
80,90
73,96
