inputName,size
11,10
19,10
12,24
38,18
81,3
5,25
40,8
70,2
23,22
72,8
79,9
78,21
87,8
6,5
68,8
69,17
1,24
45,20
33,11
15,16
93,2
24,23
25,13
26,26
48,24
71,26
76,13
7,26
50,6
22,11
4,14
32,21
77,20
91,16
42,11
13,24
41,24
55,26
31,19
66,24
65,12
62,20
21,2
95,11
84,10
58,8
64,19
83,19
94,19
0,24
99,22
96,2
67,6
61,17
43,10
2,11
54,3
30,21
59,3
85,14
74,12
90,14
18,18
52,5
44,20
17,18
36,7
49,13
86,23
37,18
56,21
63,17
35,11
97,6
75,19
57,2
88,11
10,21
53,21
8,15
39,24
47,16
60,6
89,5
51,17
14,24
28,12
16,14
34,5
82,16
46,2
27,7
20,26
9,20
92,4
3,20
98,6
29,9
80,16
73,25
