inputName,text,data,bss
values_11,920,4,4
values_19,920,4,4
values_12,920,4,4
values_38,920,4,4
values_81,920,4,4
values_5,920,4,4
values_40,920,4,4
values_70,920,4,4
values_23,920,4,4
values_72,920,4,4
values_79,920,4,4
values_78,920,4,4
values_87,920,4,4
values_6,920,4,4
values_68,920,4,4
values_69,920,4,4
values_1,920,4,4
values_45,920,4,4
values_33,920,4,4
values_15,920,4,4
values_93,920,4,4
values_24,920,4,4
values_25,920,4,4
values_26,920,4,4
values_48,920,4,4
values_71,920,4,4
values_76,920,4,4
values_7,920,4,4
values_50,920,4,4
values_22,920,4,4
values_4,920,4,4
values_32,920,4,4
values_77,920,4,4
values_91,920,4,4
values_42,920,4,4
values_13,920,4,4
values_41,920,4,4
values_55,920,4,4
values_31,920,4,4
values_66,920,4,4
values_65,920,4,4
values_62,920,4,4
values_21,920,4,4
values_95,920,4,4
values_84,920,4,4
values_58,920,4,4
values_64,920,4,4
values_83,920,4,4
values_94,920,4,4
values_0,920,4,4
values_99,920,4,4
values_96,920,4,4
values_67,920,4,4
values_61,920,4,4
values_43,920,4,4
values_2,920,4,4
values_54,920,4,4
values_30,920,4,4
values_59,920,4,4
values_85,920,4,4
values_74,920,4,4
values_90,920,4,4
values_18,920,4,4
values_52,920,4,4
values_44,920,4,4
values_17,920,4,4
values_36,920,4,4
values_49,920,4,4
values_86,920,4,4
values_37,920,4,4
values_56,920,4,4
values_63,920,4,4
values_35,920,4,4
values_97,920,4,4
values_75,920,4,4
values_57,920,4,4
values_88,920,4,4
values_10,920,4,4
values_53,920,4,4
values_8,920,4,4
values_39,920,4,4
values_47,920,4,4
values_60,920,4,4
values_89,920,4,4
values_51,920,4,4
values_14,920,4,4
values_28,920,4,4
values_16,920,4,4
values_34,920,4,4
values_82,920,4,4
values_46,920,4,4
values_27,920,4,4
values_20,920,4,4
values_9,920,4,4
values_92,920,4,4
values_3,920,4,4
values_98,920,4,4
values_29,920,4,4
values_80,920,4,4
values_73,920,4,4
