inputName,size,a[size]
values_11,17,"{-59, 87, 36, -84, -85, 69, 104, 33, 72, 9, 18, -2, -26, 92, 124, -102, 56"
values_19,16,"{66, 2, 38, 90, 104, -8, -40, -83, -14, 81, -58, -83, 122, -100, 80, -33"
values_12,21,"{-20, -8, -73, -28, -85, 72, -68, -85, 103, 24, 100, 73, -37, -26, 59, -86, -65, 86, -108, -109, 98"
values_38,26,"{-101, -76, 14, -93, -3, -40, 76, 90, -8, 45, -105, 123, 77, -45, -77, 88, 19, 75, 57, -87, 17, -87, 127, 38, 30, 32"
values_81,25,"{-62, 99, 75, -27, 23, 54, 9, -1, 99, -76, 112, 107, -97, -17, -33, 13, 21, 9, -12, 112, -122, -121, 51, -99, 52"
values_5,5,"{105, -106, -122, -111, -83"
values_40,19,"{106, -75, 49, -84, 78, -69, -121, -118, -15, -89, -1, -75, 127, 25, 106, -36, -116, 51, -120"
values_70,24,"{38, -6, -122, 54, 4, 109, -73, -62, -55, 61, -15, -86, -59, 123, -66, 115, -115, -120, -93, -97, 31, -68, -128, -83"
values_23,13,"{-57, -61, -17, 127, -122, 123, 75, 80, 99, -63, 25, 64, 102"
values_72,7,"{125, -25, -69, -21, -86, -100, 12"
values_79,25,"{-70, -85, 52, 52, 109, 2, -33, 111, -7, 121, -96, 84, -112, 122, -11, 62, 92, -37, -103, 36, -76, 24, 29, -119, -43"
values_78,11,"{-126, 63, -64, -39, -27, 110, 22, 77, 39, 73, -11"
values_87,31,"{-108, 84, -73, -60, -6, -94, -94, 80, 28, -108, 43, 11, 91, 21, 122, 72, -15, 43, -29, -54, 47, 120, -52, 121, -70, -103, -39, -100, 125, -103, -41"
values_6,2,"{83, -67"
values_68,6,"{30, 119, -44, 22, 56, -24"
values_69,4,"{2, 7, 88, -85"
values_1,28,"{-63, -52, 60, 95, -105, 26, 127, -53, 19, 77, 44, -75, 105, 88, -119, -52, -87, -119, 125, -70, -92, 104, 109, 112, 12, 88, 55, -6"
values_45,5,"{-108, 68, 86, -64, -25"
values_33,26,"{58, 81, -6, 111, 88, 65, 23, 122, 54, 38, -47, 48, 90, 77, -28, -57, -51, 12, -58, 64, 63, -1, 117, -104, 17, -29"
values_15,13,"{-108, -70, -90, 77, -101, -64, 122, 61, 24, -32, -112, 89, -80"
values_93,3,"{127, 16, -71"
values_24,10,"{96, -72, -67, 115, 4, -17, 114, -74, -68, 72"
values_25,7,"{5, -11, 113, 45, 75, 101, -47"
values_26,9,"{-34, -115, -93, -107, -65, -106, -51, -42, 9"
values_48,20,"{58, 94, 90, -80, 81, -35, 65, -117, 31, -65, -72, -10, -114, -101, -17, -66, -45, 77, 108, 5"
values_71,4,"{-81, -9, 53, -32"
values_76,27,"{-106, 33, -44, 45, 26, -11, 7, -91, 87, 114, -28, -88, 49, -10, -28, -41, 9, 19, 86, -56, 22, 45, -80, -50, -25, 64, -92"
values_7,27,"{-1, 45, 32, -19, -76, -84, -34, -128, -96, -49, 8, 10, -32, -19, 75, -118, 41, -117, 125, -127, -42, 54, -75, 120, -115, 113, -124"
values_50,18,"{101, 104, 123, 9, -1, -26, -28, 17, 21, 10, 122, -84, 95, 63, 102, 123, 4, -114"
values_22,19,"{62, 77, 92, -77, 96, 0, -19, 116, 80, -83, 17, -1, -71, 124, -47, -120, -107, -32, 74"
values_4,4,"{76, 119, -23, -95"
values_32,14,"{-27, 60, 56, 75, 115, 109, -24, -11, 66, 73, -67, 124, -32, -123"
values_77,4,"{119, -20, 8, -34"
values_91,23,"{14, 87, -111, -64, 3, -65, -62, -37, -98, 82, -106, -106, -116, -105, -17, -14, -80, -117, -92, -127, -4, 74, 70"
values_42,14,"{-122, 87, -59, 107, -126, 112, 8, -69, 44, -117, 77, 80, 27, 124"
values_13,21,"{-120, -124, 19, 64, -94, -84, 119, -10, 12, -39, -74, 75, -42, 12, -41, 88, -127, -24, -86, 2, -36"
values_41,12,"{18, 115, -78, -115, 88, -30, -17, -2, -53, 118, 87, 72"
values_55,24,"{-109, 112, 126, -72, 22, 39, 117, -111, 58, -47, 119, -102, -75, 126, 40, 67, -68, -92, -42, -23, -22, 101, 120, 69"
values_31,13,"{2, -82, -97, 114, 64, -124, -100, 89, 83, -87, -30, 54, 73"
values_66,16,"{-117, 35, 72, 64, 28, 121, -86, -90, 93, -37, 121, 120, -24, 11, 84, 9"
values_65,22,"{-78, -99, -27, -34, 75, -26, 34, -117, 9, 7, 123, 94, -12, 124, 67, -51, -6, -6, 72, 101, -68, 9"
values_62,24,"{124, -126, 89, -80, -45, -28, 7, 9, -34, 85, -112, 79, 126, 34, -13, -6, -108, 122, 8, -37, 85, -72, 23, 121"
values_21,15,"{49, 127, 31, 49, 35, 93, 55, 126, 61, -79, -100, -87, 48, -12, 47"
values_95,17,"{63, -103, -29, 59, 48, 105, -75, -53, -2, -92, -125, -25, -61, 89, 97, 6, -117"
values_84,29,"{-61, -42, 114, 88, 109, 78, 9, 38, -63, -9, 50, -76, -97, -55, 39, 72, 68, 105, 18, 60, -8, -7, -66, 99, 95, -12, -111, 122, 97"
values_58,25,"{51, 89, -124, -13, 110, -84, 53, -81, -91, -3, 37, -46, -42, -114, -105, 72, 115, 18, 102, -60, 12, 53, -26, 59, 12"
values_64,2,"{101, -43"
values_83,27,"{-94, 64, -53, 96, -50, 32, -88, 123, 23, 69, 7, 60, -32, -66, -20, -114, -106, 41, 58, -102, -98, 63, 4, 32, 58, -31, -105"
values_94,13,"{-44, -30, 47, -33, 111, 90, 32, 91, -92, 116, 3, -116, -17"
values_0,7,"{-128, 119, 27, -90, -49, -96, -99"
values_99,8,"{-97, -82, 122, 112, -93, 66, 92, -122"
values_96,7,"{-8, 49, 108, -94, -69, 98, 13"
values_67,27,"{-101, -114, -94, -35, 25, -46, 28, -89, 47, -24, -90, 113, -62, -8, 6, -92, -8, 122, 72, 117, 96, -25, 17, 35, -65, -110, -37"
values_61,14,"{-67, -25, 82, 30, 55, 123, -71, 90, 21, 122, 97, 115, -76, -115"
values_43,19,"{69, 99, 96, 12, 125, -104, 94, 51, -84, 8, 60, 114, 54, -68, -4, -37, 71, 66, -123"
values_2,16,"{-42, -88, 21, 12, 72, -102, 114, -12, -120, 38, -36, -110, 32, 60, 118, 6"
values_54,24,"{40, -113, 28, 94, -72, 11, 23, -81, -76, -83, -41, 57, -3, 72, -60, -49, -109, -115, -59, -31, 127, -75, -49, -53"
values_30,31,"{-108, 49, -11, -20, 98, -112, 44, -43, 37, 116, 49, 84, -61, -108, -19, 51, -100, 94, -71, -4, -34, -86, 109, 9, -128, 75, 42, 37, 27, 25, -25"
values_59,24,"{-72, -127, 111, 8, -94, 117, 103, 80, -93, 32, 48, -99, 48, -40, 90, 54, -18, -88, 56, 89, -99, -8, -61, 4"
values_85,6,"{58, -74, 70, 49, -119, -18"
values_74,27,"{-89, 74, -27, -18, 11, 118, 115, 65, -110, 58, -57, 96, -49, -67, 104, -118, -63, -73, 20, 47, 10, 96, 22, 114, -6, 98, -75"
values_90,32,"{-87, 18, -74, -84, -6, 16, 83, -9, 13, 1, -89, -13, 100, -103, -2, 90, -65, -35, 115, 45, 94, 87, -53, -46, -49, -13, -31, 100, 12, 66, -51, -11"
values_18,30,"{58, -37, -119, -50, 51, 106, 41, 56, -81, -67, 82, -41, 117, -62, -95, 100, 81, 109, 78, 32, -3, 99, -111, 95, -72, 57, -124, 25, -115, 95"
values_52,27,"{-77, -110, 28, 17, -61, -128, 29, 105, 3, 0, 79, -78, 72, -27, 94, -99, -70, -71, -111, 92, 121, 54, -18, 121, -61, -82, 38"
values_44,7,"{-87, -9, 32, 86, -17, 35, -71"
values_17,5,"{106, 73, 97, 0, -62"
values_36,21,"{19, -51, 106, -14, 49, -88, 93, -10, 17, -34, -33, 60, -72, -58, -37, 54, -25, 17, -70, -84, 106"
values_49,15,"{120, -91, -23, 97, -80, 29, -110, -127, 22, 115, -26, -117, -43, -76, 123"
values_86,22,"{-36, -81, -71, 38, -107, 75, 29, -94, -88, 97, -4, -91, 11, -53, -12, 4, -122, 68, 91, -19, 111, 9"
values_37,8,"{38, -99, -6, -69, -57, -42, 32, 18"
values_56,9,"{-29, 49, 6, -99, -81, 126, 61, 114, -17"
values_63,5,"{125, -48, -43, 24, 52"
values_35,27,"{76, 98, 113, -11, -117, 14, 40, 101, 102, -34, -19, -77, 124, -91, -84, 82, -44, 89, 3, 70, -35, 68, 30, -105, 65, 16, 69"
values_97,9,"{-91, -28, 66, -78, 22, -79, 87, -99, 109"
values_75,18,"{-74, -84, 111, 1, -36, -110, -53, 24, 91, -76, -81, -78, -87, 33, -89, -110, 99, 127"
values_57,4,"{-60, 10, 32, 49"
values_88,32,"{94, -102, 50, 98, -105, 66, -2, 65, 65, 80, 25, -128, -79, 71, 92, -1, -17, -119, 66, 73, 59, 23, -72, -103, 34, 84, -100, -12, 67, -75, -7, -45"
values_10,26,"{-36, 73, 125, 65, 106, 106, -88, -126, 22, 4, -70, -24, 126, 69, 76, -105, -124, -107, 110, -10, -16, 107, -54, 126, 44, 62"
values_53,25,"{2, 81, -124, 21, -28, 125, -99, 91, -31, 115, -122, -97, -26, -88, -23, -48, -127, 84, -85, -97, -112, -23, 115, -122, 7"
values_8,3,"{91, 81, -63"
values_39,15,"{-123, -90, 72, -62, 90, -82, 84, -57, -52, -91, -22, -69, 25, -47, -38"
values_47,26,"{-68, -77, -105, -23, -35, 97, -70, 19, -104, -25, -44, -51, 114, -10, 111, 90, -38, -123, 104, -89, 120, -86, 20, 17, 89, -88"
values_60,19,"{-126, 102, -66, -29, 56, -6, 120, 12, 57, 21, 35, -110, -43, -34, 127, -78, 98, -94, -22"
values_89,29,"{79, -126, 65, 52, -43, 11, -106, -96, 91, 125, -70, 109, 119, -84, 87, 95, 123, -14, 121, -2, -71, 40, -98, -90, -108, 51, 106, -38, -22"
values_51,16,"{115, 32, -8, -74, 76, -8, 4, -54, -30, -54, 122, 62, -27, 83, 11, -44"
values_14,7,"{126, -102, 109, 0, 110, -38, 47"
values_28,27,"{126, -115, -78, -16, -56, -88, 119, 50, -123, 92, -56, 35, -29, 90, -121, -46, 101, 30, 75, 80, -87, -55, 123, 75, -97, -60, 120"
values_16,31,"{-38, -97, 96, 39, -69, -109, -101, -122, 52, 58, -43, 29, 70, 75, 1, 49, -1, 53, 102, -59, 52, -97, 99, 65, -127, 99, 121, 90, -42, -15, 104"
values_34,32,"{23, -128, 77, -106, 120, 43, 47, 100, 30, -41, 3, -23, -69, -10, -118, -64, 63, 64, 46, 32, 29, 96, -55, -17, 54, 11, -8, -73, 117, 93, -21, -88"
values_82,30,"{95, -51, 115, -79, -106, 10, 24, 40, -31, 104, -127, -10, 103, 3, -60, -11, 50, 93, -89, -103, 43, 85, -28, 59, 94, -103, 79, -27, 2, 54"
values_46,30,"{-48, 6, -80, -18, 35, 112, -102, -7, -20, 70, -53, 61, -37, -88, -88, -63, 43, 107, 22, -49, -99, 14, 62, -66, -64, -116, -40, 80, 28, -126"
values_27,30,"{-107, -57, 105, 9, 65, 85, 15, -21, 57, 0, -89, -100, 31, -69, -17, 3, 25, 12, 4, -4, 93, 67, 93, 32, 13, 58, -36, -58, -110, -47"
values_20,18,"{117, -111, 111, 44, -110, -54, 17, -94, 100, -56, 47, 118, 48, 69, 98, 115, 105, -73"
values_9,27,"{80, -118, -82, -104, -41, 5, -41, 14, 101, -97, -105, -101, 74, -122, 2, 113, 32, 83, 86, 17, -109, 96, 62, 57, 89, 53, 24"
values_92,21,"{43, -115, 68, 62, -4, 15, 24, 0, -97, 66, -21, 92, -109, -101, -117, -109, -62, 115, -51, 123, -44"
values_3,8,"{-70, -80, 96, 120, 28, -35, -83, 26"
values_98,19,"{-14, -85, -123, 5, -127, -73, 40, 19, 94, 40, 57, 88, -111, -19, -98, 78, -56, -100, 24"
values_29,30,"{30, 14, -35, -79, -120, -38, -81, -79, 59, -68, 90, -39, 69, 119, -91, 95, -63, 127, -63, -7, -77, -92, -1, 24, 115, 125, 87, 101, -71, -127"
values_80,9,"{89, 103, 14, 106, -36, -62, 26, -92, 44"
values_73,8,"{84, 58, 32, 80, 75, 108, 86, -20"
