inputName,size
11,5
19,2
12,4
38,6
81,3
5,7
40,5
70,2
23,7
72,8
79,6
78,8
87,6
6,3
68,6
69,8
1,6
45,4
33,2
15,5
93,8
24,4
25,2
26,5
48,4
71,3
76,8
7,6
50,6
22,2
4,3
32,8
77,8
91,6
42,5
13,4
41,8
55,4
31,6
66,6
65,6
62,3
21,8
95,8
84,5
58,3
64,5
83,5
94,8
0,3
99,5
96,5
67,3
61,3
43,6
2,4
54,8
30,5
59,4
85,7
74,3
90,7
18,2
52,4
44,3
17,4
36,8
49,4
86,2
37,4
56,7
63,6
35,5
97,4
75,4
57,3
88,7
10,3
53,7
8,8
39,7
47,3
60,8
89,3
51,7
14,5
28,5
16,2
34,2
82,3
46,5
27,6
20,7
9,8
92,3
3,5
98,2
29,7
80,4
73,3
