inputName,n,key,arr[n]
values_11,7,28,"{11, 118, -62, -32, -127, 56, -38"
values_19,7,31,"{-40, -43, -38, -10, -51, 68, -89"
values_12,7,26,"{-5, -39, 29, -94, -123, 14, -47"
values_38,20,20,"{-11, 75, -98, 76, -26, 46, -76, -2, -24, -1, 10, -95, -52, 29, -60, -24, 93, -77, -127, -90"
values_81,24,28,"{127, 11, -105, 71, -40, -117, -22, -35, 124, 1, 57, -5, 124, 118, 103, 85, -52, 14, -21, 10, 13, 91, 125, -62"
values_5,14,4,"{102, 42, -40, -85, 107, 60, 24, -84, -82, -34, 61, 55, 25, 67"
values_40,10,14,"{-60, 5, -35, 8, 42, -1, 75, 6, -126, -122"
values_70,27,14,"{-2, 55, 108, 46, 31, 24, -84, -1, -84, -107, -67, 8, 29, 53, 37, 79, -125, -46, -95, -103, -125, -38, -28, -50, 42, -80, -33"
values_23,8,10,"{-14, 123, -32, -96, 26, 40, 24, -14"
values_72,27,26,"{-104, -111, 23, 98, -19, 102, -46, -50, 90, -25, -79, -24, 74, -42, -96, -43, 60, 125, -51, -45, -83, -16, -118, 74, 69, -107, 48"
values_79,27,31,"{12, 78, -103, -18, -100, 54, 91, -41, 9, 77, -80, -21, 60, -122, -67, 117, 0, -70, -22, 103, -50, 49, -6, -43, 119, -105, -9"
values_78,27,20,"{38, -123, -120, 5, -68, -66, 35, -17, -82, -67, 100, 67, -7, -96, 55, -26, -124, 51, 89, -110, 61, 20, 55, -98, -35, 39, 36"
values_87,24,27,"{-79, 94, -85, -105, 18, 51, 10, 1, 116, 22, 36, -100, 125, -105, -14, 71, 30, 101, -20, 3, -50, 17, 48, -33"
values_6,14,29,"{-88, 105, 22, -6, 96, 78, -55, -93, 62, 107, 88, -15, 10, 90"
values_68,12,20,"{120, -114, -120, -59, 106, 57, 81, -32, -67, 43, -103, -110"
values_69,12,31,"{-98, -118, 62, 100, -122, -103, -71, -128, -82, -26, -42, -6"
values_1,14,28,"{44, -125, -98, 89, -104, -110, -92, -38, 36, 111, -97, -12, 56, 22"
values_45,10,4,"{100, 63, -15, 3, -88, 6, -26, -24, 121, -5"
values_33,20,10,"{-34, -17, -96, -85, 9, 96, -88, 29, 97, -11, 81, -98, 94, 17, 57, -83, 19, 37, 35, -18"
values_15,7,4,"{-77, 92, 20, -64, -58, -113, 23"
values_93,9,10,"{59, 113, 112, 35, -26, -107, -27, 9, 43"
values_24,8,23,"{-1, -49, -11, -64, -105, 47, 117, -66"
values_25,8,4,"{117, -51, -95, -127, -79, 50, 83, 23"
values_26,8,29,"{-88, -56, 106, -125, -65, -54, 36, -6"
values_48,10,20,"{-42, 76, 34, 50, -36, 111, -19, 37, 34, -38"
values_71,27,28,"{4, -19, -112, 28, 16, 17, 16, 120, -51, -80, -56, -115, -107, 47, -107, 13, 15, 59, -9, 123, 66, 9, 32, -84, -77, 116, 72"
values_76,27,29,"{20, -14, -45, -51, 85, -120, -66, -126, -104, -73, -38, 115, 57, 98, -39, 121, -39, 113, 3, 113, -22, 3, -49, -77, 7, 39, 11"
values_7,14,27,"{-6, 14, -1, -30, 74, -41, -74, -83, -43, -38, -18, -20, 22, -70"
values_50,20,14,"{-19, 78, -128, 3, -25, 119, -66, -41, 112, 122, -115, -41, -34, -27, -103, 30, -32, -84, -3, 12"
values_22,8,26,"{18, -84, -91, -99, 125, 29, 119, -16"
values_4,14,23,"{-81, -110, -119, 7, -25, -21, -92, -98, -5, -97, 108, -125, -72, -28"
values_32,20,26,"{-40, -54, 2, 114, -105, -118, 80, 36, 29, -27, 61, 39, -80, 10, -13, -12, 29, -44, 73, -50"
values_77,27,27,"{52, -106, 63, 114, -128, -109, 90, -115, -34, -122, 113, 122, 62, -109, 39, 81, -80, 100, -38, -84, -36, -90, -118, -102, -28, -114, -21"
values_91,9,28,"{76, -58, 44, 9, -59, 98, -14, 114, 33"
values_42,10,26,"{-64, 99, -79, -31, -68, 75, -67, 50, 39, -17"
values_13,7,10,"{97, -89, -63, 103, -77, -49, -107"
values_41,10,28,"{-107, 57, 21, 117, 15, -80, 92, 127, -99, 82"
values_55,20,4,"{-68, -12, 72, 29, -66, -19, 89, 107, 113, -119, -69, -75, -40, -57, -19, -100, -79, -84, -7, 115"
values_31,20,28,"{-86, -124, 47, 8, -12, -67, 76, 120, -33, -29, -99, -89, 122, 85, -121, -86, -100, 15, 17, 98"
values_66,12,29,"{92, 33, 3, 5, 116, -89, -102, -87, -90, -103, 12, 107"
values_65,12,4,"{-3, 72, 34, 11, 38, -43, 69, -64, 86, 6, -77, 15"
values_62,12,26,"{-86, -97, -26, 40, 85, -18, -76, 106, -80, 101, -109, -49"
values_21,8,28,"{-10, -43, -68, -93, 115, 10, 60, 101"
values_95,9,4,"{-30, -125, 85, -6, 52, -109, 46, 26, 89"
values_84,24,23,"{1, 71, 15, -41, 59, -87, -102, -44, -66, 20, 100, 38, -117, 25, 50, 55, 91, 76, 66, -75, 73, 19, 58, -72"
values_58,20,20,"{-96, 50, 111, -109, 91, -114, 56, 92, -29, 38, -61, 104, 71, 86, 54, -27, -68, -54, -9, 3"
values_64,12,23,"{86, -67, -24, -34, 79, 10, 19, 125, -28, -45, 4, -57"
values_83,24,10,"{-49, -53, 16, 30, -28, -39, 101, 40, -109, -118, 98, 43, -36, 53, 25, -122, -16, -74, 36, -118, -11, 43, 95, -59"
values_94,9,23,"{-96, 5, -30, -91, 96, -7, -26, 85, 36"
values_0,14,14,"{-88, -64, -2, -11, -7, -27, -95, 54, 64, 95, -38, -75, -23, -11"
values_99,9,31,"{43, -35, 15, -8, -57, -108, 120, -38, 58"
values_96,9,29,"{-44, 41, -122, 102, -105, -35, 81, -66, -44"
values_67,12,27,"{11, 102, -116, -33, -82, -91, -87, 42, -112, -119, 115, -42"
values_61,12,28,"{95, -6, 114, -17, -42, 107, -61, 115, -33, -52, 90, -54"
values_43,10,10,"{82, 117, 107, -128, 35, -49, -128, 122, -59, 39"
values_2,14,26,"{2, -38, 15, 15, -27, -71, 32, -66, 30, 6, -16, -54, 58, -74"
values_54,20,23,"{73, 18, -116, -71, -5, -65, 39, 69, 51, 99, -18, -101, -36, 78, 64, 127, -21, 31, 69, -64"
values_30,20,14,"{-24, -115, -7, 74, 25, 89, -117, 37, -101, -103, 15, -42, -110, -7, 127, 82, 42, 102, 48, 44"
values_59,20,31,"{-86, 79, -92, -16, -114, 64, -70, -66, 111, -18, -51, -23, 53, 62, 38, 19, 29, 18, 97, 113"
values_85,24,4,"{76, -88, 61, -101, 105, -44, -41, 101, -110, -54, -107, -40, 115, -37, -42, 102, -127, 7, 88, 38, 44, -89, -86, -125"
values_74,27,23,"{-121, 81, -93, -6, -50, -58, -45, 112, 40, -70, -37, 34, -102, 38, 53, -3, 69, -50, -102, 51, -85, -1, 2, 44, 74, 85, 46"
values_90,9,14,"{52, -114, 64, -53, -12, -108, 49, 7, -19"
values_18,7,20,"{-74, -74, -55, -89, -47, 66, 126"
values_52,20,26,"{57, 97, -69, -43, -71, 17, 11, 119, -28, -69, 68, 92, 99, -61, -93, -117, 96, 107, -92, -56"
values_44,10,23,"{-54, 13, 24, 32, 93, 0, -100, 34, -84, 77"
values_17,7,27,"{18, -54, -65, -50, 58, -56, 0"
values_36,20,29,"{52, 26, 28, 100, -24, 33, 9, 14, 19, -51, -125, -126, 15, -125, 66, 63, 6, -64, 64, -100"
values_49,10,31,"{46, -123, 100, 5, 119, 3, -32, 64, 10, -121"
values_86,24,29,"{39, -86, -110, -5, 121, -99, 89, -6, -21, -64, 96, -99, -81, -12, -113, 48, -91, -102, 24, 43, 32, 6, 53, 70"
values_37,20,27,"{-78, -26, -32, 95, 34, -4, -78, -78, 111, 3, 83, -68, 21, -101, 39, 99, 12, -39, 107, -56"
values_56,20,29,"{-44, 79, -48, -124, -14, 121, -119, 42, -2, -71, 12, 27, 114, -109, 75, -51, -55, 122, 30, -85"
values_63,12,10,"{35, 32, 45, -45, 14, 15, -113, -42, -117, 46, -4, 47"
values_35,20,4,"{32, -38, -45, 14, -41, 0, 125, 103, -50, 112, 31, 43, 62, -38, 11, 79, -127, -13, -109, 69"
values_97,9,27,"{15, -100, -68, 41, -62, 122, 79, 74, 20"
values_75,27,4,"{-46, 97, -56, 21, 97, 35, -48, -69, 6, -63, 99, 73, 4, 51, 32, -121, -12, 7, -41, -86, 53, 37, -3, 93, 6, -14, -94"
values_57,20,27,"{-114, 22, -39, -118, -27, -74, -59, -127, 70, 8, -119, -53, 105, 89, -20, -47, -48, 52, 90, -5"
values_88,24,20,"{-98, 36, -17, 11, 114, 6, -34, 58, 124, 124, 9, 116, 84, 21, 33, -73, 78, 6, -41, -60, -55, -39, 45, -70"
values_10,7,14,"{-111, 67, -72, 19, 82, -23, -108"
values_53,20,10,"{98, -113, -75, -75, -62, -17, 34, 55, -19, -33, 113, -64, 39, -4, 1, -126, -73, -55, 62, -104"
values_8,14,20,"{68, -14, -62, -50, -29, -70, 8, 39, -44, 92, -108, 55, -89, 125"
values_39,20,31,"{-80, 61, -6, -104, -10, -115, 47, -13, -107, 41, 53, -8, 110, -29, 1, -70, 53, -9, 43, 122"
values_47,10,27,"{-19, -43, -67, 96, 37, 122, 95, -119, -59, 68"
values_60,12,14,"{64, -32, 50, -113, -46, 108, -105, 46, -98, 50, 9, 126"
values_89,24,31,"{-57, 49, -96, -57, 5, 98, -27, -8, 16, -127, -46, -39, 85, -48, 28, 5, -4, -98, -10, 1, -83, -45, 65, 105"
values_51,20,28,"{-13, 94, -41, 56, 8, 101, 72, -28, 122, 22, -28, 94, -20, -75, 2, 64, -5, -12, -49, -111"
values_14,7,23,"{59, -88, -40, 91, 46, 58, -46"
values_28,8,20,"{55, -39, -95, 40, 52, -41, -38, 122"
values_16,7,29,"{9, -4, 122, -91, -97, -18, -106"
values_34,20,23,"{17, -28, -17, 58, -81, -7, -125, -125, -73, -96, 108, -45, -61, -30, -18, 88, 23, -40, 31, 92"
values_82,24,26,"{-115, 93, 101, 22, -39, -94, 33, -88, 119, -60, -36, 36, 112, -83, -120, 126, -99, -18, 115, -81, 36, -24, -33, 8"
values_46,10,29,"{-8, -76, -61, 13, -104, -55, -97, -32, -35, 76"
values_27,8,27,"{110, 45, 126, -88, 48, -112, 52, 67"
values_20,8,14,"{2, 40, 17, 68, 94, -15, 72, -3"
values_9,14,31,"{-126, 82, -99, -116, -92, 84, 47, -26, -23, -96, 33, -53, 91, 84"
values_92,9,26,"{69, 121, 65, -29, -48, -114, -122, 98, -69"
values_3,14,10,"{106, -125, -47, -98, -78, 110, -86, 126, 34, 55, 76, 86, 65, -88"
values_98,9,20,"{112, 23, 23, -107, 124, 19, -19, 15, 127"
values_29,8,31,"{-68, -122, 59, -80, -1, -43, 51, -27"
values_80,24,14,"{-15, -103, -54, -89, 12, -115, 32, -53, -125, -24, -55, -125, 26, -14, 36, 41, -9, -46, 1, -39, 38, 81, -70, 66"
values_73,27,10,"{100, -52, -54, -34, 82, -24, -93, 53, 109, 127, 20, 61, 59, -45, -104, 12, -53, -65, 27, 11, 110, -6, -112, -54, -116, 97, 41"
