inputName,size
11,25
19,31
12,22
38,31
81,12
5,15
40,15
70,14
23,24
72,26
79,19
78,10
87,18
6,2
68,27
69,30
1,8
45,30
33,26
15,4
93,12
24,30
25,30
26,4
48,28
71,26
76,12
7,3
50,4
22,29
4,32
32,28
77,31
91,20
42,32
13,6
41,29
55,11
31,22
66,31
65,16
62,28
21,32
95,2
84,31
58,30
64,3
83,27
94,10
0,10
99,14
96,24
67,12
61,29
43,27
2,20
54,22
30,10
59,26
85,5
74,26
90,6
18,13
52,14
44,3
17,12
36,16
49,11
86,28
37,21
56,21
63,6
35,27
97,31
75,23
57,31
88,27
10,3
53,18
8,25
39,15
47,25
60,19
89,19
51,29
14,20
28,10
16,22
34,10
82,32
46,32
27,16
20,3
9,15
92,3
3,23
98,3
29,11
80,32
73,3
