inputName,size
11,27
19,24
12,25
38,27
81,14
5,9
40,24
70,9
23,24
72,6
79,29
78,24
87,23
6,3
68,29
69,17
1,10
45,16
33,17
15,5
93,8
24,23
25,8
26,26
48,23
71,14
76,29
7,25
50,4
22,18
4,9
32,28
77,25
91,21
42,8
13,21
41,21
55,15
31,3
66,30
65,8
62,27
21,27
95,25
84,31
58,9
64,22
83,31
94,23
0,24
99,27
96,11
67,8
61,28
43,14
2,3
54,20
30,16
59,24
85,2
74,22
90,14
18,27
52,28
44,19
17,23
36,26
49,9
86,13
37,32
56,21
63,14
35,18
97,11
75,24
57,20
88,30
10,28
53,23
8,11
39,13
47,17
60,26
89,25
51,22
14,22
28,3
16,20
34,16
82,10
46,14
27,25
20,17
9,19
92,11
3,25
98,20
29,12
80,2
73,12
