inputName,size
11,6
19,6
12,26
38,21
81,10
5,10
40,13
70,10
23,6
72,14
79,12
78,31
87,9
6,3
68,14
69,27
1,31
45,32
33,10
15,10
93,29
24,11
25,22
26,28
48,24
71,30
76,13
7,12
50,23
22,24
4,15
32,32
77,22
91,27
42,28
13,5
41,24
55,8
31,27
66,29
65,21
62,9
21,32
95,3
84,9
58,28
64,18
83,10
94,16
0,13
99,20
96,8
67,23
61,28
43,16
2,20
54,8
30,13
59,20
85,21
74,27
90,17
18,14
52,2
44,5
17,32
36,13
49,13
86,29
37,8
56,27
63,17
35,5
97,18
75,10
57,2
88,24
10,6
53,3
8,13
39,17
47,30
60,23
89,13
51,3
14,26
28,16
16,11
34,28
82,24
46,6
27,28
20,13
9,3
92,8
3,11
98,28
29,30
80,8
73,22
