inputName,size
11,2
19,6
12,4
38,4
81,18
5,15
40,21
70,23
23,8
72,15
79,12
78,14
87,8
6,11
68,3
69,6
1,4
45,27
33,26
15,18
93,8
24,6
25,7
26,25
48,3
71,20
76,27
7,20
50,10
22,5
4,10
32,21
77,20
91,17
42,9
13,17
41,11
55,9
31,9
66,4
65,8
62,18
21,2
95,3
84,10
58,11
64,14
83,6
94,26
0,20
99,23
96,27
67,18
61,20
43,4
2,18
54,6
30,12
59,30
85,9
74,27
90,9
18,9
52,24
44,3
17,14
36,14
49,3
86,32
37,2
56,7
63,4
35,24
97,28
75,14
57,22
88,14
10,27
53,21
8,5
39,19
47,23
60,6
89,16
51,19
14,12
28,31
16,10
34,16
82,31
46,16
27,9
20,8
9,8
92,19
3,3
98,2
29,7
80,5
73,2
