inputName,size
11,5
19,29
12,29
38,23
81,32
5,32
40,21
70,31
23,24
72,7
79,31
78,22
87,2
6,12
68,11
69,30
1,32
45,7
33,9
15,8
93,15
24,24
25,3
26,3
48,20
71,2
76,26
7,31
50,13
22,3
4,23
32,14
77,15
91,18
42,32
13,3
41,5
55,10
31,21
66,4
65,24
62,20
21,31
95,16
84,23
58,11
64,31
83,28
94,10
0,32
99,30
96,31
67,29
61,19
43,8
2,2
54,12
30,22
59,21
85,30
74,14
90,7
18,13
52,28
44,5
17,7
36,17
49,21
86,30
37,10
56,15
63,19
35,5
97,23
75,19
57,31
88,28
10,3
53,30
8,12
39,18
47,21
60,6
89,27
51,30
14,10
28,7
16,9
34,28
82,18
46,5
27,22
20,27
9,7
92,7
3,17
98,18
29,25
80,4
73,26
